 time,呼吸阻抗（mV） ,心电数据（mV） 
 25-04-12 17:19:45.165,9927,44618
 25-04-12 17:19:45.169,10974,55498
 25-04-12 17:19:45.174,11015,43039
 25-04-12 17:19:45.177,9410,26893
 25-04-12 17:19:45.182,10191,29512
 25-04-12 17:19:45.186,9874,44851
 25-04-12 17:19:45.190,11476,55240
 25-04-12 17:19:45.193,11362,42447
 25-04-12 17:19:45.197,9769,26386
 25-04-12 17:19:45.201,10317,29160
 25-04-12 17:19:45.206,10152,44286
 25-04-12 17:19:45.209,11269,55056
 25-04-12 17:19:45.214,10810,42648
 25-04-12 17:19:45.218,9416,26508
 25-04-12 17:19:45.222,10727,29002
 25-04-12 17:19:45.225,10784,43796
 25-04-12 17:19:45.229,11703,54732
 25-04-12 17:19:45.233,10142,42605
 25-04-12 17:19:45.237,9005,26502
 25-04-12 17:19:45.241,10120,29377
 25-04-12 17:19:45.246,10259,44027
 25-04-12 17:19:45.250,11979,55126
 25-04-12 17:19:45.254,10747,42794
 25-04-12 17:19:45.258,10126,26470
 25-04-12 17:19:45.262,11321,29398
 25-04-12 17:19:45.266,10202,44788
 25-04-12 17:19:45.270,10984,55678
 25-04-12 17:19:45.274,11052,43305
 25-04-12 17:19:45.278,9372,27279
 25-04-12 17:19:45.283,10839,29921
 25-04-12 17:19:45.285,10969,45328
 25-04-12 17:19:45.289,12059,56240
 25-04-12 17:19:45.294,11418,43580
 25-04-12 17:19:45.298,9320,27372
 25-04-12 17:19:45.302,9690,29960
 25-04-12 17:19:45.306,9924,45391
 25-04-12 17:19:45.310,11884,56241
 25-04-12 17:19:45.314,11003,43822
 25-04-12 17:19:45.318,9097,27112
 25-04-12 17:19:45.322,9740,29827
 25-04-12 17:19:45.326,9645,45307
 25-04-12 17:19:45.330,11032,56132
 25-04-12 17:19:45.334,11435,43608
 25-04-12 17:19:45.338,9500,27195
 25-04-12 17:19:45.342,9706,29930
 25-04-12 17:19:45.346,10191,45040
 25-04-12 17:19:45.350,11564,55779
 25-04-12 17:19:45.354,10728,43492
 25-04-12 17:19:45.358,9764,27212
 25-04-12 17:19:45.362,11066,29777
 25-04-12 17:19:45.366,10957,44959
 25-04-12 17:19:45.369,11904,55824
 25-04-12 17:19:45.373,11453,43613
 25-04-12 17:19:45.378,10181,27198
 25-04-12 17:19:45.382,11154,30023
 25-04-12 17:19:45.386,10719,45235
 25-04-12 17:19:45.390,11981,56024
 25-04-12 17:19:45.394,11172,43683
 25-04-12 17:19:45.397,9458,27462
 25-04-12 17:19:45.402,10543,30154
 25-04-12 17:19:45.405,10325,45252
 25-04-12 17:19:45.409,11568,56267
 25-04-12 17:19:45.414,11145,43803
 25-04-12 17:19:45.417,9614,27385
 25-04-12 17:19:45.422,10587,29952
 25-04-12 17:19:45.426,10680,45198
 25-04-12 17:19:45.430,12352,56063
 25-04-12 17:19:45.434,11738,43800
 25-04-12 17:19:45.438,9849,27520
 25-04-12 17:19:45.442,10727,30130
 25-04-12 17:19:45.446,10769,45280
 25-04-12 17:19:45.450,12152,56248
 25-04-12 17:19:45.454,11380,43887
 25-04-12 17:19:45.458,9921,27671
 25-04-12 17:19:45.462,10909,30196
 25-04-12 17:19:45.466,10516,45117
 25-04-12 17:19:45.470,11214,56020
 25-04-12 17:19:45.474,11349,43747
 25-04-12 17:19:45.478,10053,27534
 25-04-12 17:19:45.482,10504,30130
 25-04-12 17:19:45.485,10622,45353
 25-04-12 17:19:45.489,11997,56257
 25-04-12 17:19:45.494,11190,43712
 25-04-12 17:19:45.498,9431,27350
 25-04-12 17:19:45.502,9884,30031
 25-04-12 17:19:45.506,10465,45242
 25-04-12 17:19:45.510,11821,55976
 25-04-12 17:19:45.514,11095,43525
 25-04-12 17:19:45.518,9709,27225
 25-04-12 17:19:45.522,10281,30130
 25-04-12 17:19:45.526,10603,45120
 25-04-12 17:19:45.530,12118,55966
 25-04-12 17:19:45.533,10674,43491
 25-04-12 17:19:45.538,9419,27326
 25-04-12 17:19:45.541,10339,30100
 25-04-12 17:19:45.546,9852,45371
 25-04-12 17:19:45.550,11504,55946
 25-04-12 17:19:45.554,11413,43305
 25-04-12 17:19:45.558,9931,27196
 25-04-12 17:19:45.562,10812,29991
 25-04-12 17:19:45.566,10590,45341
 25-04-12 17:19:45.569,10995,56445
 25-04-12 17:19:45.573,10382,43733
 25-04-12 17:19:45.577,9397,27043
 25-04-12 17:19:45.582,10950,29815
 25-04-12 17:19:45.586,10790,45112
 25-04-12 17:19:45.589,11981,56104
 25-04-12 17:19:45.594,11141,43632
 25-04-12 17:19:45.598,9549,27286
 25-04-12 17:19:45.602,10855,29875
 25-04-12 17:19:45.606,10322,45224
 25-04-12 17:19:45.610,11737,55874
 25-04-12 17:19:45.614,10930,43574
 25-04-12 17:19:45.618,9219,27150
 25-04-12 17:19:45.622,10368,29966
 25-04-12 17:19:45.625,10477,45177
 25-04-12 17:19:45.630,11564,56058
 25-04-12 17:19:45.633,10777,43466
 25-04-12 17:19:45.637,9881,27180
 25-04-12 17:19:45.641,11099,29599
 25-04-12 17:19:45.645,10789,45047
 25-04-12 17:19:45.649,12010,56070
 25-04-12 17:19:45.653,11045,43552
 25-04-12 17:19:45.657,9718,27159
 25-04-12 17:19:45.662,10806,29787
 25-04-12 17:19:45.665,10704,45026
 25-04-12 17:19:45.669,12136,55840
 25-04-12 17:19:45.674,10937,43320
 25-04-12 17:19:45.677,10124,26806
 25-04-12 17:19:45.682,10767,29675
 25-04-12 17:19:45.686,10545,44983
 25-04-12 17:19:45.690,11842,55698
 25-04-12 17:19:45.695,11904,43187
 25-04-12 17:19:45.697,9947,27009
 25-04-12 17:19:45.701,10504,29675
 25-04-12 17:19:45.705,10390,45057
 25-04-12 17:19:45.709,11898,55905
 25-04-12 17:19:45.714,11060,43393
 25-04-12 17:19:45.717,9304,27015
 25-04-12 17:19:45.721,10395,29551
 25-04-12 17:19:45.726,10555,45063
 25-04-12 17:19:45.730,12039,55870
 25-04-12 17:19:45.733,11565,43354
 25-04-12 17:19:45.738,9802,27227
 25-04-12 17:19:45.742,9905,29803
 25-04-12 17:19:45.748,10226,45225
 25-04-12 17:19:45.750,10592,56202
 25-04-12 17:19:45.754,10244,43680
 25-04-12 17:19:45.758,9784,27124
 25-04-12 17:19:45.762,10843,29958
 25-04-12 17:19:45.766,10572,45015
 25-04-12 17:19:45.770,12140,55587
 25-04-12 17:19:45.774,11192,43371
 25-04-12 17:19:45.778,9780,27353
 25-04-12 17:19:45.781,10927,29932
 25-04-12 17:19:45.785,11633,44950
 25-04-12 17:19:45.790,13239,55955
 25-04-12 17:19:45.794,11867,43464
 25-04-12 17:19:45.798,9799,27047
 25-04-12 17:19:45.802,10381,29635
 25-04-12 17:19:45.806,10604,44818
 25-04-12 17:19:45.810,12062,55900
 25-04-12 17:19:45.814,11002,43854
 25-04-12 17:19:45.818,9744,27690
 25-04-12 17:19:45.821,10304,30570
 25-04-12 17:19:45.826,9511,45779
 25-04-12 17:19:45.829,11058,56538
 25-04-12 17:19:45.834,11330,43909
 25-04-12 17:19:45.838,9710,27567
 25-04-12 17:19:45.842,10306,30339
 25-04-12 17:19:45.846,10514,45762
 25-04-12 17:19:45.850,12078,56490
 25-04-12 17:19:45.854,10827,44047
 25-04-12 17:19:45.858,9393,27677
 25-04-12 17:19:45.861,10417,29998
 25-04-12 17:19:45.866,10194,45333
 25-04-12 17:19:45.869,10989,56365
 25-04-12 17:19:45.873,10934,43770
 25-04-12 17:19:45.877,9672,27087
 25-04-12 17:19:45.882,10975,29772
 25-04-12 17:19:45.886,11136,45118
 25-04-12 17:19:45.890,11844,55905
 25-04-12 17:19:45.893,10878,43437
 25-04-12 17:19:45.897,9403,26966
 25-04-12 17:19:45.901,10046,29762
 25-04-12 17:19:45.905,10721,45020
 25-04-12 17:19:45.910,11779,55675
 25-04-12 17:19:45.913,10871,43272
 25-04-12 17:19:45.917,9791,27090
 25-04-12 17:19:45.921,10442,29754
 25-04-12 17:19:45.926,10062,44768
 25-04-12 17:19:45.930,11317,55538
 25-04-12 17:19:45.934,11149,43110
 25-04-12 17:19:45.938,9314,26873
 25-04-12 17:19:45.942,10396,29131
 25-04-12 17:19:45.946,10205,44150
 25-04-12 17:19:45.950,11467,55592
 25-04-12 17:19:45.954,11099,44541
 25-04-12 17:19:45.958,9381,29920
 25-04-12 17:19:45.961,10053,33933
 25-04-12 17:19:45.965,9637,50268
 25-04-12 17:19:45.969,10540,62465
 25-04-12 17:19:45.973,11245,52182
 25-04-12 17:19:45.977,10050,36477
 25-04-12 17:19:45.981,10779,38110
 25-04-12 17:19:45.986,10819,51435
 25-04-12 17:19:45.990,12650,60330
 25-04-12 17:19:45.993,11653,46157
 25-04-12 17:19:45.998,9942,28898
 25-04-12 17:19:46.002,10838,30977
 25-04-12 17:19:46.006,10192,46314
 25-04-12 17:19:46.010,12112,57193
 25-04-12 17:19:46.014,11965,44742
 25-04-12 17:19:46.018,9944,28442
 25-04-12 17:19:46.021,10557,31332
 25-04-12 17:19:46.025,10797,46562
 25-04-12 17:19:46.029,12060,57180
 25-04-12 17:19:46.034,11524,44580
 25-04-12 17:19:46.038,10119,28314
 25-04-12 17:19:46.042,10392,30897
 25-04-12 17:19:46.046,10144,46078
 25-04-12 17:19:46.050,11722,56987
 25-04-12 17:19:46.054,10987,44388
 25-04-12 17:19:46.058,9565,28189
 25-04-12 17:19:46.062,10214,30690
 25-04-12 17:19:46.066,10261,46462
 25-04-12 17:19:46.070,12225,57122
 25-04-12 17:19:46.074,11487,44353
 25-04-12 17:19:46.078,9759,28027
 25-04-12 17:19:46.081,10423,30640
 25-04-12 17:19:46.085,10313,46057
 25-04-12 17:19:46.090,11714,57028
 25-04-12 17:19:46.095,10956,44502
 25-04-12 17:19:46.099,9408,28040
 25-04-12 17:19:46.102,10306,30775
 25-04-12 17:19:46.107,10077,45705
 25-04-12 17:19:46.111,11224,56460
 25-04-12 17:19:46.116,10909,44308
 25-04-12 17:19:46.119,9161,27997
 25-04-12 17:19:46.123,9728,30602
 25-04-12 17:19:46.127,10084,45925
 25-04-12 17:19:46.131,11890,56723
 25-04-12 17:19:46.135,11251,44338
 25-04-12 17:19:46.139,9345,28094
 25-04-12 17:19:46.143,11276,30674
 25-04-12 17:19:46.147,10985,45745
 25-04-12 17:19:46.151,11501,56331
 25-04-12 17:19:46.154,11007,43965
 25-04-12 17:19:46.158,9444,27737
 25-04-12 17:19:46.162,10543,30290
 25-04-12 17:19:46.166,10342,45283
 25-04-12 17:19:46.170,11520,56167
 25-04-12 17:19:46.174,11063,43484
 25-04-12 17:19:46.178,9546,27170
 25-04-12 17:19:46.183,10907,29943
 25-04-12 17:19:46.186,11438,45117
 25-04-12 17:19:46.190,12839,55883
 25-04-12 17:19:46.196,11589,43314
 25-04-12 17:19:46.198,9977,27263
 25-04-12 17:19:46.202,10384,30015
 25-04-12 17:19:46.207,10164,45128
 25-04-12 17:19:46.211,12056,55691
 25-04-12 17:19:46.214,11595,43434
 25-04-12 17:19:46.218,9957,27321
 25-04-12 17:19:46.221,10818,29895
 25-04-12 17:19:46.227,10734,45348
 25-04-12 17:19:46.230,12321,56024
 25-04-12 17:19:46.235,11047,43700
 25-04-12 17:19:46.239,9696,27335
 25-04-12 17:19:46.243,11283,29958
 25-04-12 17:19:46.247,11192,45845
 25-04-12 17:19:46.251,12262,56702
 25-04-12 17:19:46.255,10590,43938
 25-04-12 17:19:46.259,9840,27757
 25-04-12 17:19:46.263,11910,30932
 25-04-12 17:19:46.267,12252,46294
 25-04-12 17:19:46.271,13119,56908
 25-04-12 17:19:46.275,11290,44372
 25-04-12 17:19:46.278,10110,28290
 25-04-12 17:19:46.282,10779,31068
 25-04-12 17:19:46.286,10412,46208
 25-04-12 17:19:46.290,11538,57190
 25-04-12 17:19:46.294,10537,44561
 25-04-12 17:19:46.299,8829,28208
 25-04-12 17:19:46.303,10053,31120
 25-04-12 17:19:46.307,11096,45981
 25-04-12 17:19:46.311,12054,56753
 25-04-12 17:19:46.315,11076,44532
 25-04-12 17:19:46.319,9495,28040
 25-04-12 17:19:46.322,10055,30827
 25-04-12 17:19:46.326,10479,46181
 25-04-12 17:19:46.330,12061,56873
 25-04-12 17:19:46.334,11199,44244
 25-04-12 17:19:46.338,10013,28011
 25-04-12 17:19:46.342,10870,30750
 25-04-12 17:19:46.346,10668,45853
 25-04-12 17:19:46.350,12279,56453
 25-04-12 17:19:46.354,11509,43881
 25-04-12 17:19:46.358,9790,27936
 25-04-12 17:19:46.362,10458,30768
 25-04-12 17:19:46.366,10385,46133
 25-04-12 17:19:46.370,11066,56966
 25-04-12 17:19:46.375,10432,44443
 25-04-12 17:19:46.378,9660,28261
 25-04-12 17:19:46.382,10707,30978
 25-04-12 17:19:46.387,10973,46204
 25-04-12 17:19:46.391,12032,56907
 25-04-12 17:19:46.394,11019,44280
 25-04-12 17:19:46.399,9777,28150
 25-04-12 17:19:46.402,11009,30861
 25-04-12 17:19:46.406,10905,45979
 25-04-12 17:19:46.411,10954,57003
 25-04-12 17:19:46.415,9503,44467
 25-04-12 17:19:46.418,9467,28253
 25-04-12 17:19:46.423,10412,31125
 25-04-12 17:19:46.426,10217,45953
 25-04-12 17:19:46.431,11614,56393
 25-04-12 17:19:46.435,10899,44200
 25-04-12 17:19:46.438,9500,28133
 25-04-12 17:19:46.442,10292,30928
 25-04-12 17:19:46.447,10095,45997
 25-04-12 17:19:46.450,12282,56317
 25-04-12 17:19:46.454,11975,44015
 25-04-12 17:19:46.458,9810,28026
 25-04-12 17:19:46.462,10882,30720
 25-04-12 17:19:46.466,10827,45690
 25-04-12 17:19:46.470,12580,56167
 25-04-12 17:19:46.474,11764,43963
 25-04-12 17:19:46.479,9896,27913
 25-04-12 17:19:46.483,10913,30891
 25-04-12 17:19:46.487,9452,45896
 25-04-12 17:19:46.491,10372,56323
 25-04-12 17:19:46.494,10895,43885
 25-04-12 17:19:46.499,9495,27758
 25-04-12 17:19:46.503,11037,30440
 25-04-12 17:19:46.507,11292,45610
 25-04-12 17:19:46.511,12504,56058
 25-04-12 17:19:46.514,11997,43959
 25-04-12 17:19:46.518,10512,27862
 25-04-12 17:19:46.522,10494,30640
 25-04-12 17:19:46.527,10354,45704
 25-04-12 17:19:46.531,11731,56460
 25-04-12 17:19:46.535,11098,44038
 25-04-12 17:19:46.539,9482,27800
 25-04-12 17:19:46.543,10309,30575
 25-04-12 17:19:46.547,10775,45792
 25-04-12 17:19:46.551,12539,56239
 25-04-12 17:19:46.555,11250,43861
 25-04-12 17:19:46.559,9350,27643
 25-04-12 17:19:46.563,10860,30360
 25-04-12 17:19:46.567,10958,45835
 25-04-12 17:19:46.571,12121,56436
 25-04-12 17:19:46.575,10073,43835
 25-04-12 17:19:46.578,9504,27851
 25-04-12 17:19:46.582,10798,30404
 25-04-12 17:19:46.587,10271,45652
 25-04-12 17:19:46.591,11122,56264
 25-04-12 17:19:46.595,10659,43631
 25-04-12 17:19:46.599,9360,27522
 25-04-12 17:19:46.603,10772,30338
 25-04-12 17:19:46.607,11485,45509
 25-04-12 17:19:46.611,12770,56115
 25-04-12 17:19:46.614,11528,43675
 25-04-12 17:19:46.619,9943,27544
 25-04-12 17:19:46.623,11124,30312
 25-04-12 17:19:46.627,10766,45663
 25-04-12 17:19:46.631,11202,56313
 25-04-12 17:19:46.635,11575,43699
 25-04-12 17:19:46.638,9753,27367
 25-04-12 17:19:46.642,10604,29868
 25-04-12 17:19:46.646,11342,45142
 25-04-12 17:19:46.650,12799,55862
 25-04-12 17:19:46.654,11416,43565
 25-04-12 17:19:46.658,9877,27654
 25-04-12 17:19:46.662,10263,30142
 25-04-12 17:19:46.666,10316,45383
 25-04-12 17:19:46.670,12049,56129
 25-04-12 17:19:46.674,10919,43722
 25-04-12 17:19:46.679,9350,27491
 25-04-12 17:19:46.683,10620,30262
 25-04-12 17:19:46.687,10905,45167
 25-04-12 17:19:46.691,12021,55805
 25-04-12 17:19:46.694,10730,43590
 25-04-12 17:19:46.699,8896,27527
 25-04-12 17:19:46.703,9087,30431
 25-04-12 17:19:46.707,9418,45432
 25-04-12 17:19:46.711,10960,55902
 25-04-12 17:19:46.715,10456,43465
 25-04-12 17:19:46.718,9310,27392
 25-04-12 17:19:46.722,9959,30253
 25-04-12 17:19:46.726,10824,45476
 25-04-12 17:19:46.730,12992,56068
 25-04-12 17:19:46.734,12291,43852
 25-04-12 17:19:46.738,9992,27770
 25-04-12 17:19:46.742,10472,30376
 25-04-12 17:19:46.746,10042,45407
 25-04-12 17:19:46.750,11389,56095
 25-04-12 17:19:46.754,10633,43520
 25-04-12 17:19:46.758,9464,27213
 25-04-12 17:19:46.762,10950,30022
 25-04-12 17:19:46.766,10893,45313
 25-04-12 17:19:46.770,12354,55893
 25-04-12 17:19:46.775,11633,43420
 25-04-12 17:19:46.779,10295,27517
 25-04-12 17:19:46.783,11018,30283
 25-04-12 17:19:46.787,10728,45197
 25-04-12 17:19:46.791,12140,55702
 25-04-12 17:19:46.795,11122,43526
 25-04-12 17:19:46.799,9480,27486
 25-04-12 17:19:46.803,10597,30339
 25-04-12 17:19:46.806,10670,45512
 25-04-12 17:19:46.810,12038,56051
 25-04-12 17:19:46.814,11567,43662
 25-04-12 17:19:46.819,10300,27882
 25-04-12 17:19:46.822,11167,30807
 25-04-12 17:19:46.826,11010,45978
 25-04-12 17:19:46.831,11700,56532
 25-04-12 17:19:46.834,10818,44192
 25-04-12 17:19:46.838,9380,27786
 25-04-12 17:19:46.842,10687,30627
 25-04-12 17:19:46.846,10469,45788
 25-04-12 17:19:46.850,11989,56352
 25-04-12 17:19:46.854,11319,44017
 25-04-12 17:19:46.858,9389,28081
 25-04-12 17:19:46.862,10300,30734
 25-04-12 17:19:46.866,10040,45516
 25-04-12 17:19:46.872,11544,56083
 25-04-12 17:19:46.874,11225,43647
 25-04-12 17:19:46.878,9690,27263
 25-04-12 17:19:46.883,10124,30158
 25-04-12 17:19:46.887,10275,45723
 25-04-12 17:19:46.891,11394,56077
 25-04-12 17:19:46.894,10713,43266
 25-04-12 17:19:46.899,9410,27477
 25-04-12 17:19:46.902,10692,30148
 25-04-12 17:19:46.907,11282,45042
 25-04-12 17:19:46.910,12543,55569
 25-04-12 17:19:46.915,11515,43275
 25-04-12 17:19:46.918,9804,27345
 25-04-12 17:19:46.922,10091,30137
 25-04-12 17:19:46.927,10064,45130
 25-04-12 17:19:46.931,11797,55430
 25-04-12 17:19:46.935,11695,43081
 25-04-12 17:19:46.939,9864,27076
 25-04-12 17:19:46.943,10693,29700
 25-04-12 17:19:46.947,10260,44240
 25-04-12 17:19:46.951,11398,54708
 25-04-12 17:19:46.955,10915,43558
 25-04-12 17:19:46.959,9386,29272
 25-04-12 17:19:46.963,10035,33532
 25-04-12 17:19:46.966,10143,49691
 25-04-12 17:19:46.970,11291,61340
 25-04-12 17:19:46.974,11184,50752
 25-04-12 17:19:46.979,9814,36435
 25-04-12 17:19:46.983,10620,38878
 25-04-12 17:19:46.987,10439,52050
 25-04-12 17:19:46.990,11537,60735
 25-04-12 17:19:46.994,10843,46543
 25-04-12 17:19:46.999,9595,29475
 25-04-12 17:19:47.002,10664,31578
 25-04-12 17:19:47.006,10507,46260
 25-04-12 17:19:47.010,11509,56435
 25-04-12 17:19:47.015,10201,44284
 25-04-12 17:19:47.019,9551,28502
 25-04-12 17:19:47.023,10849,31312
 25-04-12 17:19:47.027,11062,46288
 25-04-12 17:19:47.030,12057,56630
 25-04-12 17:19:47.034,10574,44300
 25-04-12 17:19:47.039,9169,28600
 25-04-12 17:19:47.042,10204,31231
 25-04-12 17:19:47.046,9989,46265
 25-04-12 17:19:47.050,11705,56367
 25-04-12 17:19:47.054,11395,44132
 25-04-12 17:19:47.058,9614,28330
 25-04-12 17:19:47.062,10230,31017
 25-04-12 17:19:47.067,10274,45956
 25-04-12 17:19:47.071,11730,56077
 25-04-12 17:19:47.075,10789,43664
 25-04-12 17:19:47.078,9457,28034
 25-04-12 17:19:47.083,10235,30864
 25-04-12 17:19:47.087,10345,45419
 25-04-12 17:19:47.091,12158,56037
 25-04-12 17:19:47.094,11225,43979
 25-04-12 17:19:47.098,9699,28140
 25-04-12 17:19:47.102,9969,30900
 25-04-12 17:19:47.106,9779,45723
 25-04-12 17:19:47.110,12102,55777
 25-04-12 17:19:47.114,11428,43369
 25-04-12 17:19:47.118,10202,27957
 25-04-12 17:19:47.122,11110,30674
 25-04-12 17:19:47.127,10375,45630
 25-04-12 17:19:47.131,11665,55604
 25-04-12 17:19:47.135,10895,43490
 25-04-12 17:19:47.139,9342,27958
 25-04-12 17:19:47.143,10650,30475
 25-04-12 17:19:47.147,11092,45091
 25-04-12 17:19:47.150,12012,55440
 25-04-12 17:19:47.155,10625,43375
 25-04-12 17:19:47.159,9957,27685
 25-04-12 17:19:47.163,10990,30450
 25-04-12 17:19:47.167,10967,45165
 25-04-12 17:19:47.171,12335,55248
 25-04-12 17:19:47.174,11058,42845
 25-04-12 17:19:47.178,9270,27418
 25-04-12 17:19:47.182,10186,30293
 25-04-12 17:19:47.186,10194,44989
 25-04-12 17:19:47.190,11485,55047
 25-04-12 17:19:47.194,10905,42728
 25-04-12 17:19:47.199,9472,27100
 25-04-12 17:19:47.203,10070,29797
 25-04-12 17:19:47.207,9774,44718
 25-04-12 17:19:47.211,10702,54792
 25-04-12 17:19:47.215,10462,42577
 25-04-12 17:19:47.219,9285,27143
 25-04-12 17:19:47.223,10157,30105
 25-04-12 17:19:47.227,10808,44617
 25-04-12 17:19:47.231,12440,54675
 25-04-12 17:19:47.234,11127,42512
 25-04-12 17:19:47.239,9412,27119
 25-04-12 17:19:47.243,10543,30076
 25-04-12 17:19:47.247,9865,45109
 25-04-12 17:19:47.251,11072,55474
 25-04-12 17:19:47.255,11494,43233
 25-04-12 17:19:47.259,9308,27673
 25-04-12 17:19:47.263,10167,30542
 25-04-12 17:19:47.267,10840,45455
 25-04-12 17:19:47.271,12060,55618
 25-04-12 17:19:47.275,10246,43429
 25-04-12 17:19:47.279,9382,27738
 25-04-12 17:19:47.282,10755,30695
 25-04-12 17:19:47.286,10704,45507
 25-04-12 17:19:47.290,12189,55445
 25-04-12 17:19:47.294,11313,43128
 25-04-12 17:19:47.299,9727,27817
 25-04-12 17:19:47.303,11032,30807
 25-04-12 17:19:47.307,11139,45438
 25-04-12 17:19:47.311,12169,55730
 25-04-12 17:19:47.315,10997,43365
 25-04-12 17:19:47.319,9755,27874
 25-04-12 17:19:47.323,10307,30717
