 time,呼吸阻抗（mV） ,心电数据（mV） 
 25-04-12 17:34:18.475,49141,42764
 25-04-12 17:34:18.479,50182,2095
 25-04-12 17:34:18.483,50023,55405
 25-04-12 17:34:18.487,48333,24860
 25-04-12 17:34:18.493,48676,52152
 25-04-12 17:34:18.495,48589,43144
 25-04-12 17:34:18.499,49402,2508
 25-04-12 17:34:18.503,49933,55719
 25-04-12 17:34:18.507,48305,25368
 25-04-12 17:34:18.511,48964,52526
 25-04-12 17:34:18.515,49116,43731
 25-04-12 17:34:18.519,49990,2925
 25-04-12 17:34:18.523,50003,55967
 25-04-12 17:34:18.530,48670,25427
 25-04-12 17:34:18.531,49682,52696
 25-04-12 17:34:18.535,49875,43594
 25-04-12 17:34:18.539,50625,2501
 25-04-12 17:34:18.543,50148,55275
 25-04-12 17:34:18.547,48646,24723
 25-04-12 17:34:18.551,49316,52002
 25-04-12 17:34:18.555,49210,43092
 25-04-12 17:34:18.559,50057,2513
 25-04-12 17:34:18.563,50296,55293
 25-04-12 17:34:18.567,48509,24571
 25-04-12 17:34:18.571,48976,51863
 25-04-12 17:34:18.575,48912,43495
 25-04-12 17:34:18.579,49783,2699
 25-04-12 17:34:18.584,50602,55079
 25-04-12 17:34:18.587,48647,24355
 25-04-12 17:34:18.591,49058,51634
 25-04-12 17:34:18.595,49397,43221
 25-04-12 17:34:18.599,50446,2875
 25-04-12 17:34:18.603,49894,55274
 25-04-12 17:34:18.607,48620,24162
 25-04-12 17:34:18.611,49374,51463
 25-04-12 17:34:18.615,49339,42850
 25-04-12 17:34:18.618,50052,2098
 25-04-12 17:34:18.623,50125,53864
 25-04-12 17:34:18.627,48343,22225
 25-04-12 17:34:18.631,49121,49647
 25-04-12 17:34:18.635,49583,42430
 25-04-12 17:34:18.639,50323,3552
 25-04-12 17:34:18.643,50221,57083
 25-04-12 17:34:18.647,48311,27075
 25-04-12 17:34:18.651,48814,56185
 25-04-12 17:34:18.655,49575,51001
 25-04-12 17:34:18.659,51410,13173
 25-04-12 17:34:18.663,51213,64943
 25-04-12 17:34:18.672,49140,32427
 25-04-12 17:34:18.672,49265,58712
 25-04-12 17:34:18.675,49174,48450
 25-04-12 17:34:18.679,50019,5964
 25-04-12 17:34:18.683,49903,56728
 25-04-12 17:34:18.687,48794,25080
 25-04-12 17:34:18.691,49145,52912
 25-04-12 17:34:18.695,49051,45047
 25-04-12 17:34:18.699,50006,4573
 25-04-12 17:34:18.703,50332,55884
 25-04-12 17:34:18.707,48726,24918
 25-04-12 17:34:18.711,49123,53069
 25-04-12 17:34:18.715,49298,44950
 25-04-12 17:34:18.719,49336,4064
 25-04-12 17:34:18.723,49981,55239
 25-04-12 17:34:18.727,48461,24221
 25-04-12 17:34:18.731,49096,52338
 25-04-12 17:34:18.736,49521,44425
 25-04-12 17:34:18.739,50437,3760
 25-04-12 17:34:18.743,50272,55233
 25-04-12 17:34:18.747,48546,24015
 25-04-12 17:34:18.753,48861,52049
 25-04-12 17:34:18.755,49016,44313
 25-04-12 17:34:18.759,50990,3563
 25-04-12 17:34:18.763,50543,54466
 25-04-12 17:34:18.767,48856,23245
 25-04-12 17:34:18.771,49427,51668
 25-04-12 17:34:18.775,49398,44045
 25-04-12 17:34:18.779,49985,3655
 25-04-12 17:34:18.783,50522,54300
 25-04-12 17:34:18.787,48715,23028
 25-04-12 17:34:18.791,48905,51524
 25-04-12 17:34:18.794,49118,43884
 25-04-12 17:34:18.799,50080,3577
 25-04-12 17:34:18.803,50125,54300
 25-04-12 17:34:18.807,48706,22872
 25-04-12 17:34:18.811,49141,51366
 25-04-12 17:34:18.815,49281,44068
 25-04-12 17:34:18.819,50001,3962
 25-04-12 17:34:18.823,50460,54538
 25-04-12 17:34:18.827,48713,22738
 25-04-12 17:34:18.831,49518,51091
 25-04-12 17:34:18.835,49376,44052
 25-04-12 17:34:18.839,49433,3577
 25-04-12 17:34:18.843,50790,53810
 25-04-12 17:34:18.847,49228,22102
 25-04-12 17:34:18.851,49685,50778
 25-04-12 17:34:18.855,49739,43812
 25-04-12 17:34:18.859,50706,3405
 25-04-12 17:34:18.863,51488,53231
 25-04-12 17:34:18.867,48825,21540
 25-04-12 17:34:18.871,48906,50245
 25-04-12 17:34:18.875,49413,43178
 25-04-12 17:34:18.878,50050,3030
 25-04-12 17:34:18.882,50919,52936
 25-04-12 17:34:18.887,49081,21103
 25-04-12 17:34:18.891,49418,49838
 25-04-12 17:34:18.895,49396,43118
 25-04-12 17:34:18.899,49796,2987
 25-04-12 17:34:18.903,49633,52755
 25-04-12 17:34:18.907,48641,21085
 25-04-12 17:34:18.911,49584,49933
 25-04-12 17:34:18.915,49766,43279
 25-04-12 17:34:18.919,50505,3521
 25-04-12 17:34:18.923,50783,53468
 25-04-12 17:34:18.927,49045,21920
 25-04-12 17:34:18.931,49361,51125
 25-04-12 17:34:18.934,49095,44685
 25-04-12 17:34:18.938,50040,4847
 25-04-12 17:34:18.943,51256,54384
 25-04-12 17:34:18.946,49012,22442
 25-04-12 17:34:18.950,49181,51747
 25-04-12 17:34:18.954,49563,45326
 25-04-12 17:34:18.958,49916,5668
 25-04-12 17:34:18.963,49847,54976
 25-04-12 17:34:18.966,48644,23029
 25-04-12 17:34:18.970,49041,52082
 25-04-12 17:34:18.974,48969,45665
 25-04-12 17:34:18.980,50266,5635
 25-04-12 17:34:18.982,50909,54903
 25-04-12 17:34:18.987,49111,22778
 25-04-12 17:34:18.991,49273,52023
 25-04-12 17:34:18.995,49223,45772
 25-04-12 17:34:18.999,50440,5955
 25-04-12 17:34:19.003,50988,54935
 25-04-12 17:34:19.007,49100,22587
 25-04-12 17:34:19.011,49314,51570
 25-04-12 17:34:19.015,49795,45422
 25-04-12 17:34:19.020,49904,5757
 25-04-12 17:34:19.023,51073,54707
 25-04-12 17:34:19.027,49403,22433
 25-04-12 17:34:19.031,49425,51827
 25-04-12 17:34:19.035,49435,46094
 25-04-12 17:34:19.039,50659,6100
 25-04-12 17:34:19.043,51237,55026
 25-04-12 17:34:19.047,49383,22425
 25-04-12 17:34:19.051,49946,51782
 25-04-12 17:34:19.055,50043,46001
 25-04-12 17:34:19.059,50377,6285
 25-04-12 17:34:19.063,50408,54776
 25-04-12 17:34:19.067,48894,22361
 25-04-12 17:34:19.071,49458,51810
 25-04-12 17:34:19.075,49794,46184
 25-04-12 17:34:19.079,50188,6642
 25-04-12 17:34:19.083,50400,54875
 25-04-12 17:34:19.087,49145,22562
 25-04-12 17:34:19.090,49328,52117
 25-04-12 17:34:19.095,49574,46425
 25-04-12 17:34:19.098,50735,6641
 25-04-12 17:34:19.103,51361,55098
 25-04-12 17:34:19.107,49170,22638
 25-04-12 17:34:19.111,48874,52213
 25-04-12 17:34:19.115,49011,46305
 25-04-12 17:34:19.120,50467,6500
 25-04-12 17:34:19.123,50737,54612
 25-04-12 17:34:19.127,48846,22055
 25-04-12 17:34:19.131,49240,51654
 25-04-12 17:34:19.135,49236,46354
 25-04-12 17:34:19.139,50030,7162
 25-04-12 17:34:19.143,50750,55208
 25-04-12 17:34:19.146,49112,21860
 25-04-12 17:34:19.151,49505,51591
 25-04-12 17:34:19.155,49331,46433
 25-04-12 17:34:19.159,49372,6812
 25-04-12 17:34:19.162,50712,54437
 25-04-12 17:34:19.167,49139,21425
 25-04-12 17:34:19.170,49860,51391
 25-04-12 17:34:19.175,49955,46226
 25-04-12 17:34:19.179,49729,6963
 25-04-12 17:34:19.183,50728,54603
 25-04-12 17:34:19.187,49259,21604
 25-04-12 17:34:19.191,49248,51475
 25-04-12 17:34:19.195,49159,46327
 25-04-12 17:34:19.199,50115,6742
 25-04-12 17:34:19.203,50913,54036
 25-04-12 17:34:19.207,49258,21314
 25-04-12 17:34:19.211,49558,51496
 25-04-12 17:34:19.215,49560,46350
 25-04-12 17:34:19.219,50078,7047
 25-04-12 17:34:19.223,51215,54552
 25-04-12 17:34:19.227,49455,21562
 25-04-12 17:34:19.231,49595,51518
 25-04-12 17:34:19.235,49423,46548
 25-04-12 17:34:19.239,50022,7102
 25-04-12 17:34:19.243,50584,54414
 25-04-12 17:34:19.247,48963,21472
 25-04-12 17:34:19.251,49351,51507
 25-04-12 17:34:19.255,49436,46865
 25-04-12 17:34:19.259,49607,7375
 25-04-12 17:34:19.263,50513,54503
 25-04-12 17:34:19.267,49351,21212
 25-04-12 17:34:19.270,49490,51391
 25-04-12 17:34:19.274,49699,46803
 25-04-12 17:34:19.278,50428,7472
 25-04-12 17:34:19.284,50987,54350
 25-04-12 17:34:19.287,49643,20892
 25-04-12 17:34:19.291,49928,51133
 25-04-12 17:34:19.295,50177,46588
 25-04-12 17:34:19.299,50825,7427
 25-04-12 17:34:19.302,50920,54436
 25-04-12 17:34:19.306,48998,20863
 25-04-12 17:34:19.310,49298,51278
 25-04-12 17:34:19.315,49822,46704
 25-04-12 17:34:19.319,50185,7593
 25-04-12 17:34:19.323,50629,54115
 25-04-12 17:34:19.327,49085,20627
 25-04-12 17:34:19.331,49511,51200
 25-04-12 17:34:19.335,49715,46762
 25-04-12 17:34:19.339,50917,7760
 25-04-12 17:34:19.343,51292,54275
 25-04-12 17:34:19.347,49265,20579
 25-04-12 17:34:19.351,48912,51343
 25-04-12 17:34:19.355,49216,46972
 25-04-12 17:34:19.359,50635,7845
 25-04-12 17:34:19.363,50953,54278
 25-04-12 17:34:19.367,49178,20520
 25-04-12 17:34:19.371,49671,50945
 25-04-12 17:34:19.375,50260,46751
 25-04-12 17:34:19.379,50451,7936
 25-04-12 17:34:19.382,50420,54294
 25-04-12 17:34:19.387,48970,20341
 25-04-12 17:34:19.391,49157,51063
 25-04-12 17:34:19.395,49198,46822
 25-04-12 17:34:19.398,50465,8078
 25-04-12 17:34:19.403,51598,54038
 25-04-12 17:34:19.407,49360,19934
 25-04-12 17:34:19.410,49131,50765
 25-04-12 17:34:19.414,49034,47074
 25-04-12 17:34:19.418,49334,8238
 25-04-12 17:34:19.423,50235,53856
 25-04-12 17:34:19.427,49238,19730
 25-04-12 17:34:19.431,49649,50604
 25-04-12 17:34:19.435,49940,46972
 25-04-12 17:34:19.439,51009,8230
 25-04-12 17:34:19.443,52151,54122
 25-04-12 17:34:19.447,49646,20207
 25-04-12 17:34:19.451,49300,51230
 25-04-12 17:34:19.455,49418,47667
 25-04-12 17:34:19.459,49395,8806
 25-04-12 17:34:19.462,50760,54398
 25-04-12 17:34:19.466,49293,20130
 25-04-12 17:34:19.471,49445,51114
 25-04-12 17:34:19.474,50123,47810
 25-04-12 17:34:19.478,50816,9082
 25-04-12 17:34:19.482,50642,54526
 25-04-12 17:34:19.487,49021,20450
 25-04-12 17:34:19.491,49263,51362
 25-04-12 17:34:19.495,49829,47798
 25-04-12 17:34:19.499,50736,8887
 25-04-12 17:34:19.503,50926,54206
 25-04-12 17:34:19.507,49096,19462
 25-04-12 17:34:19.511,49373,50299
 25-04-12 17:34:19.514,50341,47017
 25-04-12 17:34:19.520,50788,8381
 25-04-12 17:34:19.522,50463,54004
 25-04-12 17:34:19.526,48963,19478
 25-04-12 17:34:19.531,49569,50505
 25-04-12 17:34:19.535,49706,47018
 25-04-12 17:34:19.539,49882,8370
 25-04-12 17:34:19.543,50858,53396
 25-04-12 17:34:19.547,49350,19080
 25-04-12 17:34:19.551,49543,50561
 25-04-12 17:34:19.555,49657,47465
 25-04-12 17:34:19.559,50618,8737
 25-04-12 17:34:19.563,52096,53104
 25-04-12 17:34:19.567,49738,18698
 25-04-12 17:34:19.571,49268,49922
 25-04-12 17:34:19.575,49761,46328
 25-04-12 17:34:19.579,51253,7052
 25-04-12 17:34:19.583,51607,51546
 25-04-12 17:34:19.587,49553,17382
 25-04-12 17:34:19.591,50460,50197
 25-04-12 17:34:19.595,50595,48675
 25-04-12 17:34:19.599,49844,11512
 25-04-12 17:34:19.603,50514,57510
 25-04-12 17:34:19.607,49190,25516
 25-04-12 17:34:19.611,49495,60021
 25-04-12 17:34:19.615,49866,57266
 25-04-12 17:34:19.619,50255,17455
 25-04-12 17:34:19.623,50721,60076
 25-04-12 17:34:19.626,49003,22735
 25-04-12 17:34:19.630,49131,52589
 25-04-12 17:34:19.635,49440,49015
 25-04-12 17:34:19.639,50141,10186
 25-04-12 17:34:19.643,50505,54388
 25-04-12 17:34:19.646,49306,19445
 25-04-12 17:34:19.650,49668,50934
 25-04-12 17:34:19.654,49856,48176
 25-04-12 17:34:19.658,50405,10265
 25-04-12 17:34:19.663,50869,54539
 25-04-12 17:34:19.667,49047,19142
 25-04-12 17:34:19.671,49303,50793
 25-04-12 17:34:19.674,50020,48145
 25-04-12 17:34:19.679,51089,9770
 25-04-12 17:34:19.682,51617,53804
 25-04-12 17:34:19.687,49344,18717
 25-04-12 17:34:19.691,49262,50399
 25-04-12 17:34:19.695,49638,48027
 25-04-12 17:34:19.699,50468,10035
 25-04-12 17:34:19.703,50992,53873
 25-04-12 17:34:19.707,49321,18720
 25-04-12 17:34:19.711,49374,50131
 25-04-12 17:34:19.715,49340,47867
 25-04-12 17:34:19.719,49998,9948
 25-04-12 17:34:19.723,50572,53468
 25-04-12 17:34:19.727,49194,18225
 25-04-12 17:34:19.731,49439,50427
 25-04-12 17:34:19.735,49648,48218
 25-04-12 17:34:19.739,50046,9844
 25-04-12 17:34:19.743,51266,53510
 25-04-12 17:34:19.747,49834,18169
 25-04-12 17:34:19.751,50078,49912
 25-04-12 17:34:19.755,50278,47601
 25-04-12 17:34:19.759,50668,9667
 25-04-12 17:34:19.763,51525,53148
 25-04-12 17:34:19.767,49575,17414
 25-04-12 17:34:19.771,49385,49393
 25-04-12 17:34:19.775,49515,47546
 25-04-12 17:34:19.779,49956,9571
 25-04-12 17:34:19.783,50529,52804
 25-04-12 17:34:19.787,49121,17175
 25-04-12 17:34:19.791,49515,49121
 25-04-12 17:34:19.795,50124,46948
 25-04-12 17:34:19.799,50981,9239
 25-04-12 17:34:19.803,51709,52671
 25-04-12 17:34:19.807,49678,16872
 25-04-12 17:34:19.811,49744,48918
 25-04-12 17:34:19.815,50259,46932
 25-04-12 17:34:19.819,50933,9006
 25-04-12 17:34:19.823,51852,51986
 25-04-12 17:34:19.826,49605,16231
 25-04-12 17:34:19.831,49540,48359
 25-04-12 17:34:19.835,50039,46622
 25-04-12 17:34:19.839,50921,8976
 25-04-12 17:34:19.843,51679,51872
 25-04-12 17:34:19.847,49384,15818
 25-04-12 17:34:19.851,49250,48218
 25-04-12 17:34:19.855,49426,46607
 25-04-12 17:34:19.859,50120,8550
 25-04-12 17:34:19.863,50624,51614
 25-04-12 17:34:19.867,48906,15827
 25-04-12 17:34:19.871,49265,48269
 25-04-12 17:34:19.875,49982,46838
 25-04-12 17:34:19.879,50707,9232
 25-04-12 17:34:19.883,50728,52195
 25-04-12 17:34:19.887,49219,16472
 25-04-12 17:34:19.890,49823,48942
 25-04-12 17:34:19.895,50271,47518
 25-04-12 17:34:19.899,50814,10115
 25-04-12 17:34:19.903,50399,53095
 25-04-12 17:34:19.907,49036,16972
 25-04-12 17:34:19.910,49728,49567
 25-04-12 17:34:19.914,50706,48380
 25-04-12 17:34:19.919,50908,10922
 25-04-12 17:34:19.923,51128,53216
 25-04-12 17:34:19.926,49253,17084
 25-04-12 17:34:19.930,49216,49429
 25-04-12 17:34:19.934,49485,48068
 25-04-12 17:34:19.938,50811,10539
 25-04-12 17:34:19.942,51586,52901
 25-04-12 17:34:19.946,49679,16600
 25-04-12 17:34:19.950,49457,49123
 25-04-12 17:34:19.955,49746,48098
 25-04-12 17:34:19.958,49919,10918
 25-04-12 17:34:19.962,50571,53019
 25-04-12 17:34:19.966,49430,16420
 25-04-12 17:34:19.970,49716,49149
 25-04-12 17:34:19.974,50354,48108
 25-04-12 17:34:19.978,51096,10875
 25-04-12 17:34:19.983,51519,52965
 25-04-12 17:34:19.987,49463,16565
 25-04-12 17:34:19.991,49388,49242
 25-04-12 17:34:19.995,49981,48468
 25-04-12 17:34:19.999,51067,11331
 25-04-12 17:34:20.003,51553,53172
 25-04-12 17:34:20.007,49535,16509
 25-04-12 17:34:20.011,49266,49280
 25-04-12 17:34:20.014,50016,48720
 25-04-12 17:34:20.019,50945,11778
 25-04-12 17:34:20.022,51366,53057
 25-04-12 17:34:20.026,49450,16498
 25-04-12 17:34:20.031,49519,49418
 25-04-12 17:34:20.035,50214,48759
 25-04-12 17:34:20.039,50471,11452
 25-04-12 17:34:20.043,51133,53190
 25-04-12 17:34:20.047,49694,16384
 25-04-12 17:34:20.053,49605,49158
 25-04-12 17:34:20.055,49942,48655
 25-04-12 17:34:20.059,51316,11842
 25-04-12 17:34:20.063,51689,53439
 25-04-12 17:34:20.067,49553,16621
 25-04-12 17:34:20.071,49507,49586
 25-04-12 17:34:20.075,49814,48910
 25-04-12 17:34:20.079,50006,11821
 25-04-12 17:34:20.083,51090,53275
 25-04-12 17:34:20.087,49750,16397
 25-04-12 17:34:20.091,49668,49234
 25-04-12 17:34:20.095,50315,48682
 25-04-12 17:34:20.099,51161,11934
 25-04-12 17:34:20.103,51350,53016
 25-04-12 17:34:20.107,49548,16022
 25-04-12 17:34:20.111,49590,49019
 25-04-12 17:34:20.115,49905,48731
 25-04-12 17:34:20.118,50446,11787
 25-04-12 17:34:20.122,51768,52828
 25-04-12 17:34:20.127,50115,15467
 25-04-12 17:34:20.131,50171,48424
 25-04-12 17:34:20.135,50489,48384
 25-04-12 17:34:20.139,51171,11720
 25-04-12 17:34:20.143,52053,52501
 25-04-12 17:34:20.147,50053,15242
 25-04-12 17:34:20.151,49698,48281
 25-04-12 17:34:20.155,49601,48342
 25-04-12 17:34:20.159,49939,11807
 25-04-12 17:34:20.163,51027,52849
 25-04-12 17:34:20.167,49478,15485
 25-04-12 17:34:20.171,49458,48808
 25-04-12 17:34:20.175,49959,48559
 25-04-12 17:34:20.179,50244,11867
 25-04-12 17:34:20.182,50695,52863
 25-04-12 17:34:20.187,49339,15197
 25-04-12 17:34:20.191,49337,48654
 25-04-12 17:34:20.195,49756,48853
 25-04-12 17:34:20.199,50823,12282
 25-04-12 17:34:20.203,51891,52866
 25-04-12 17:34:20.207,49768,15378
 25-04-12 17:34:20.211,49591,48537
 25-04-12 17:34:20.216,50215,48852
 25-04-12 17:34:20.218,49956,12448
 25-04-12 17:34:20.223,50858,52870
 25-04-12 17:34:20.227,49459,15140
 25-04-12 17:34:20.231,49613,48598
 25-04-12 17:34:20.235,50173,48850
 25-04-12 17:34:20.238,50891,12217
 25-04-12 17:34:20.242,51726,52720
 25-04-12 17:34:20.247,49867,14755
 25-04-12 17:34:20.250,49557,48437
 25-04-12 17:34:20.254,49825,48930
 25-04-12 17:34:20.258,50529,12502
 25-04-12 17:34:20.263,51759,52796
 25-04-12 17:34:20.267,50075,14782
 25-04-12 17:34:20.272,49713,48103
 25-04-12 17:34:20.275,50061,48636
 25-04-12 17:34:20.279,50492,12630
 25-04-12 17:34:20.283,50923,52713
 25-04-12 17:34:20.287,49353,14626
 25-04-12 17:34:20.291,49763,48226
 25-04-12 17:34:20.295,50257,49025
 25-04-12 17:34:20.299,50883,12511
 25-04-12 17:34:20.303,51358,52638
 25-04-12 17:34:20.307,49656,14575
 25-04-12 17:34:20.311,49655,48082
 25-04-12 17:34:20.315,49971,48471
 25-04-12 17:34:20.318,49869,12745
 25-04-12 17:34:20.325,51033,52808
 25-04-12 17:34:20.327,49511,14488
 25-04-12 17:34:20.331,49636,48232
 25-04-12 17:34:20.335,50703,48722
 25-04-12 17:34:20.339,51386,12541
 25-04-12 17:34:20.343,51863,52306
 25-04-12 17:34:20.347,49756,14253
 25-04-12 17:34:20.351,49629,48163
 25-04-12 17:34:20.355,50215,48794
 25-04-12 17:34:20.359,50936,12560
 25-04-12 17:34:20.363,51268,52063
 25-04-12 17:34:20.367,49348,13885
 25-04-12 17:34:20.371,49081,47954
 25-04-12 17:34:20.375,49508,48898
 25-04-12 17:34:20.379,50427,12901
 25-04-12 17:34:20.383,51224,52238
 25-04-12 17:34:20.386,49470,13858
 25-04-12 17:34:20.390,49418,47806
 25-04-12 17:34:20.394,49908,49051
 25-04-12 17:34:20.398,50595,12908
 25-04-12 17:34:20.402,51412,52171
 25-04-12 17:34:20.406,49571,13820
 25-04-12 17:34:20.410,49073,47662
 25-04-12 17:34:20.414,49324,48929
 25-04-12 17:34:20.419,50523,13047
 25-04-12 17:34:20.423,51983,52238
 25-04-12 17:34:20.427,49879,13560
 25-04-12 17:34:20.431,49592,47383
 25-04-12 17:34:20.434,50203,48903
 25-04-12 17:34:20.439,50221,13244
 25-04-12 17:34:20.443,51015,52514
 25-04-12 17:34:20.447,49649,13540
 25-04-12 17:34:20.451,49505,47705
 25-04-12 17:34:20.455,49931,49217
 25-04-12 17:34:20.459,50591,13637
 25-04-12 17:34:20.463,50764,52601
 25-04-12 17:34:20.467,49605,13532
 25-04-12 17:34:20.471,49523,47482
 25-04-12 17:34:20.475,49625,49208
 25-04-12 17:34:20.478,49412,13697
 25-04-12 17:34:20.483,50205,52303
 25-04-12 17:34:20.486,49490,13032
 25-04-12 17:34:20.490,49683,47325
 25-04-12 17:34:20.494,50141,49290
 25-04-12 17:34:20.499,50349,14003
 25-04-12 17:34:20.502,51252,52999
 25-04-12 17:34:20.506,49710,13755
 25-04-12 17:34:20.512,49776,47875
 25-04-12 17:34:20.514,50200,49539
 25-04-12 17:34:20.520,51171,14080
 25-04-12 17:34:20.523,51746,52903
 25-04-12 17:34:20.528,49679,13634
 25-04-12 17:34:20.532,49407,47875
 25-04-12 17:34:20.536,49842,49937
 25-04-12 17:34:20.540,50525,14438
 25-04-12 17:34:20.543,51323,52705
 25-04-12 17:34:20.548,49739,13298
 25-04-12 17:34:20.552,49137,47400
 25-04-12 17:34:20.555,49218,49360
 25-04-12 17:34:20.560,50277,14145
 25-04-12 17:34:20.563,51296,52456
 25-04-12 17:34:20.568,49756,13315
 25-04-12 17:34:20.572,49713,47567
 25-04-12 17:34:20.575,50281,49412
 25-04-12 17:34:20.580,50696,13918
 25-04-12 17:34:20.584,51160,52102
 25-04-12 17:34:20.587,49614,12575
 25-04-12 17:34:20.592,49411,47053
 25-04-12 17:34:20.595,50266,49188
 25-04-12 17:34:20.599,49776,14123
 25-04-12 17:34:20.603,51033,52331
 25-04-12 17:34:20.607,49554,12052
 25-04-12 17:34:20.611,49386,46392
 25-04-12 17:34:20.616,49961,48660
 25-04-12 17:34:20.620,50007,13040
 25-04-12 17:34:20.624,50911,50443
 25-04-12 17:34:20.630,49796,10446
 25-04-12 17:34:20.632,49600,45870
 25-04-12 17:34:20.635,50043,49729
 25-04-12 17:34:20.639,50576,16101
 25-04-12 17:34:20.642,50997,55053
 25-04-12 17:34:20.647,49383,16443
 25-04-12 17:34:20.652,49393,53640
 25-04-12 17:34:20.656,50088,59228
 25-04-12 17:34:20.660,50385,24501
 25-04-12 17:34:20.664,51473,60673
 25-04-12 17:34:20.672,50007,18902
 25-04-12 17:34:20.672,49911,51498
 25-04-12 17:34:20.676,50358,52222
 25-04-12 17:34:20.680,51141,16765
 25-04-12 17:34:20.682,51362,53833
 25-04-12 17:34:20.688,49518,13635
 25-04-12 17:34:20.692,49360,48063
 25-04-12 17:34:20.696,49978,50488
 25-04-12 17:34:20.700,51028,15957
 25-04-12 17:34:20.704,51451,53314
 25-04-12 17:34:20.708,49415,13011
 25-04-12 17:34:20.712,49552,47484
 25-04-12 17:34:20.716,50188,50471
 25-04-12 17:34:20.719,49794,15742
 25-04-12 17:34:20.722,50749,53055
 25-04-12 17:34:20.728,49606,12726
 25-04-12 17:34:20.732,49670,47394
 25-04-12 17:34:20.736,50041,50097
 25-04-12 17:34:20.740,49805,15368
 25-04-12 17:34:20.744,50520,52959
 25-04-12 17:34:20.748,49553,12575
 25-04-12 17:34:20.752,49480,47157
 25-04-12 17:34:20.756,49803,50128
 25-04-12 17:34:20.760,50689,15390
 25-04-12 17:34:20.763,51299,52513
 25-04-12 17:34:20.768,49451,12165
 25-04-12 17:34:20.771,49558,47185
 25-04-12 17:34:20.776,50237,50024
 25-04-12 17:34:20.780,50288,15325
 25-04-12 17:34:20.784,51240,52391
 25-04-12 17:34:20.788,49756,11843
 25-04-12 17:34:20.791,49480,46739
 25-04-12 17:34:20.796,49863,49853
 25-04-12 17:34:20.800,50193,15390
 25-04-12 17:34:20.804,50633,52322
 25-04-12 17:34:20.808,49199,11363
 25-04-12 17:34:20.812,49286,46342
 25-04-12 17:34:20.815,49962,49611
 25-04-12 17:34:20.819,50881,15111
 25-04-12 17:34:20.824,51436,51904
 25-04-12 17:34:20.828,49668,11245
 25-04-12 17:34:20.831,49226,46147
 25-04-12 17:34:20.835,49700,49408
 25-04-12 17:34:20.839,49896,14847
 25-04-12 17:34:20.843,51318,51819
 25-04-12 17:34:20.847,49769,10742
 25-04-12 17:34:20.851,49528,45688
 25-04-12 17:34:20.855,49957,49270
