 time,呼吸阻抗（mV） ,心电数据（mV） 
 25-04-12 21:34:41.891,30818,44373
 25-04-12 21:34:41.895,32012,44495
 25-04-12 21:34:41.899,32714,43123
 25-04-12 21:34:41.903,32816,42130
 25-04-12 21:34:41.907,33395,43736
 25-04-12 21:34:41.911,31495,45481
 25-04-12 21:34:41.915,31536,45552
 25-04-12 21:34:41.919,32110,44105
 25-04-12 21:34:41.923,33541,42831
 25-04-12 21:34:41.926,34431,44388
 25-04-12 21:34:41.931,32078,46445
 25-04-12 21:34:41.934,32662,46231
 25-04-12 21:34:41.938,32650,44824
 25-04-12 21:34:41.942,32510,43686
 25-04-12 21:34:41.946,32638,45183
 25-04-12 21:34:41.950,31148,46813
 25-04-12 21:34:41.954,31490,46787
 25-04-12 21:34:41.958,32239,45158
 25-04-12 21:34:41.962,32939,43893
 25-04-12 21:34:41.966,34214,45125
 25-04-12 21:34:41.970,31722,47139
 25-04-12 21:34:41.975,32381,47431
 25-04-12 21:34:41.979,32940,45570
 25-04-12 21:34:41.983,33507,44182
 25-04-12 21:34:41.987,32847,45608
 25-04-12 21:34:41.991,31346,47220
 25-04-12 21:34:41.995,32315,47128
 25-04-12 21:34:41.999,32465,45796
 25-04-12 21:34:42.002,32063,44329
 25-04-12 21:34:42.007,32631,45100
 25-04-12 21:34:42.011,31219,47021
 25-04-12 21:34:42.015,32649,46996
 25-04-12 21:34:42.019,32852,45457
 25-04-12 21:34:42.023,33364,43850
 25-04-12 21:34:42.027,34500,44658
 25-04-12 21:34:42.031,31456,46535
 25-04-12 21:34:42.035,32160,46444
 25-04-12 21:34:42.039,33262,44658
 25-04-12 21:34:42.043,33514,43582
 25-04-12 21:34:42.047,34209,44922
 25-04-12 21:34:42.050,31831,46784
 25-04-12 21:34:42.054,32104,46445
 25-04-12 21:34:42.059,33353,44556
 25-04-12 21:34:42.063,33826,43169
 25-04-12 21:34:42.067,34308,44798
 25-04-12 21:34:42.071,31172,46780
 25-04-12 21:34:42.075,31135,46409
 25-04-12 21:34:42.079,32000,44738
 25-04-12 21:34:42.083,33423,43321
 25-04-12 21:34:42.086,33669,44528
 25-04-12 21:34:42.090,31696,46494
 25-04-12 21:34:42.094,32497,46671
 25-04-12 21:34:42.098,33294,45057
 25-04-12 21:34:42.103,33857,43777
 25-04-12 21:34:42.106,34859,44828
 25-04-12 21:34:42.110,32186,46850
 25-04-12 21:34:42.114,32326,47015
 25-04-12 21:34:42.118,32723,45507
 25-04-12 21:34:42.123,32779,44196
 25-04-12 21:34:42.126,34906,45323
 25-04-12 21:34:42.130,31965,47486
 25-04-12 21:34:42.135,31856,47584
 25-04-12 21:34:42.139,32025,45961
 25-04-12 21:34:42.143,33044,44512
 25-04-12 21:34:42.147,35417,45806
 25-04-12 21:34:42.151,32321,47904
 25-04-12 21:34:42.155,32001,47815
 25-04-12 21:34:42.159,32209,46191
 25-04-12 21:34:42.163,31834,44865
 25-04-12 21:34:42.167,33724,46168
 25-04-12 21:34:42.171,31558,48237
 25-04-12 21:34:42.175,32156,48265
 25-04-12 21:34:42.179,33600,46625
 25-04-12 21:34:42.183,33925,45157
 25-04-12 21:34:42.187,34790,46306
 25-04-12 21:34:42.191,32600,48552
 25-04-12 21:34:42.194,32066,48771
 25-04-12 21:34:42.199,31930,47203
 25-04-12 21:34:42.203,31997,45758
 25-04-12 21:34:42.207,33093,46974
 25-04-12 21:34:42.211,31518,48872
 25-04-12 21:34:42.215,32244,49025
 25-04-12 21:34:42.219,33252,47536
 25-04-12 21:34:42.223,33246,46247
 25-04-12 21:34:42.227,33173,47550
 25-04-12 21:34:42.231,31339,49440
 25-04-12 21:34:42.234,31805,49531
 25-04-12 21:34:42.238,32324,48126
 25-04-12 21:34:42.242,31806,46905
 25-04-12 21:34:42.247,33485,48025
 25-04-12 21:34:42.251,31754,50495
 25-04-12 21:34:42.255,32545,50490
 25-04-12 21:34:42.259,33773,48839
 25-04-12 21:34:42.263,33492,47597
 25-04-12 21:34:42.267,34218,48603
 25-04-12 21:34:42.271,31555,50176
 25-04-12 21:34:42.275,31620,50369
 25-04-12 21:34:42.279,32232,48629
 25-04-12 21:34:42.283,33257,46617
 25-04-12 21:34:42.287,33877,47843
 25-04-12 21:34:42.291,31670,49754
 25-04-12 21:34:42.295,31766,49505
 25-04-12 21:34:42.299,32497,47512
 25-04-12 21:34:42.302,32715,46041
 25-04-12 21:34:42.306,33580,47479
 25-04-12 21:34:42.310,31717,49293
 25-04-12 21:34:42.314,31642,48861
 25-04-12 21:34:42.318,32050,46875
 25-04-12 21:34:42.322,33250,45115
 25-04-12 21:34:42.326,34393,46466
 25-04-12 21:34:42.331,32068,48452
 25-04-12 21:34:42.334,32685,48396
 25-04-12 21:34:42.339,33582,46842
 25-04-12 21:34:42.342,33136,45042
 25-04-12 21:34:42.347,33834,45956
 25-04-12 21:34:42.351,31752,48043
 25-04-12 21:34:42.355,32147,47812
 25-04-12 21:34:42.359,33312,46411
 25-04-12 21:34:42.363,33644,44590
 25-04-12 21:34:42.367,34592,44756
 25-04-12 21:34:42.371,32370,45594
 25-04-12 21:34:42.375,32632,45047
 25-04-12 21:34:42.379,32890,43979
 25-04-12 21:34:42.383,31619,43658
 25-04-12 21:34:42.387,32335,46291
 25-04-12 21:34:42.391,31272,49549
 25-04-12 21:34:42.395,31932,51851
 25-04-12 21:34:42.399,32696,54253
 25-04-12 21:34:42.403,33284,56375
 25-04-12 21:34:42.407,33412,58163
 25-04-12 21:34:42.411,31645,58555
 25-04-12 21:34:42.415,32501,56855
 25-04-12 21:34:42.419,33293,52978
 25-04-12 21:34:42.423,33201,49471
 25-04-12 21:34:42.427,34427,49616
 25-04-12 21:34:42.431,31985,50726
 25-04-12 21:34:42.434,31833,50987
 25-04-12 21:34:42.438,32211,48680
 25-04-12 21:34:42.442,32953,46778
 25-04-12 21:34:42.446,35054,48000
 25-04-12 21:34:42.450,32572,50061
 25-04-12 21:34:42.454,31176,50325
 25-04-12 21:34:42.458,31594,48628
 25-04-12 21:34:42.462,32019,47136
 25-04-12 21:34:42.466,33746,47953
 25-04-12 21:34:42.470,31829,49897
 25-04-12 21:34:42.474,32044,49928
 25-04-12 21:34:42.478,32850,48095
 25-04-12 21:34:42.483,32924,46466
 25-04-12 21:34:42.487,34052,47640
 25-04-12 21:34:42.491,32177,49605
 25-04-12 21:34:42.495,32850,49261
 25-04-12 21:34:42.499,34091,47456
 25-04-12 21:34:42.503,33172,46116
 25-04-12 21:34:42.507,34182,46830
 25-04-12 21:34:42.511,32156,48637
 25-04-12 21:34:42.515,32214,49022
 25-04-12 21:34:42.519,32775,47603
 25-04-12 21:34:42.523,32676,45767
 25-04-12 21:34:42.527,33490,46566
 25-04-12 21:34:42.531,31598,48586
 25-04-12 21:34:42.535,31574,48727
 25-04-12 21:34:42.539,32706,47029
 25-04-12 21:34:42.543,32835,45459
 25-04-12 21:34:42.547,34056,46603
 25-04-12 21:34:42.551,32228,48339
 25-04-12 21:34:42.555,32210,48332
 25-04-12 21:34:42.559,32682,46670
 25-04-12 21:34:42.563,32745,44920
 25-04-12 21:34:42.567,32749,46111
 25-04-12 21:34:42.571,31588,47233
 25-04-12 21:34:42.574,31751,46766
 25-04-12 21:34:42.578,32560,45030
 25-04-12 21:34:42.582,32820,43388
 25-04-12 21:34:42.586,33888,44180
 25-04-12 21:34:42.590,32346,45866
 25-04-12 21:34:42.594,32219,45818
 25-04-12 21:34:42.598,33000,43869
 25-04-12 21:34:42.602,32626,42171
 25-04-12 21:34:42.606,34607,42981
 25-04-12 21:34:42.610,32200,45253
 25-04-12 21:34:42.614,31554,45158
 25-04-12 21:34:42.618,33154,43608
 25-04-12 21:34:42.622,33529,42020
 25-04-12 21:34:42.626,34051,42929
 25-04-12 21:34:42.630,31815,45120
 25-04-12 21:34:42.633,31935,45563
 25-04-12 21:34:42.638,32930,44217
 25-04-12 21:34:42.642,33809,42662
 25-04-12 21:34:42.647,34892,43826
 25-04-12 21:34:42.650,32552,45977
 25-04-12 21:34:42.655,32322,46135
 25-04-12 21:34:42.658,33054,44805
 25-04-12 21:34:42.662,32860,43906
 25-04-12 21:34:42.666,33975,45295
 25-04-12 21:34:42.671,31880,47426
 25-04-12 21:34:42.674,32687,47308
 25-04-12 21:34:42.678,34171,46091
 25-04-12 21:34:42.683,33821,44865
 25-04-12 21:34:42.687,34217,45668
 25-04-12 21:34:42.691,32249,47667
 25-04-12 21:34:42.695,32515,47548
 25-04-12 21:34:42.699,33582,46184
 25-04-12 21:34:42.703,33022,45185
 25-04-12 21:34:42.707,34064,46320
 25-04-12 21:34:42.711,32031,48321
 25-04-12 21:34:42.715,30929,48653
 25-04-12 21:34:42.719,30888,47321
 25-04-12 21:34:42.723,31940,45657
 25-04-12 21:34:42.726,33700,46258
 25-04-12 21:34:42.731,32207,48325
 25-04-12 21:34:42.735,31985,48538
 25-04-12 21:34:42.739,32592,47067
 25-04-12 21:34:42.743,32955,45670
 25-04-12 21:34:42.746,33232,46525
 25-04-12 21:34:42.750,31856,48373
 25-04-12 21:34:42.754,32402,48526
 25-04-12 21:34:42.758,33825,46948
 25-04-12 21:34:42.763,33088,45472
 25-04-12 21:34:42.766,34897,46481
 25-04-12 21:34:42.770,32551,48521
 25-04-12 21:34:42.774,32122,48816
 25-04-12 21:34:42.778,32892,47557
 25-04-12 21:34:42.782,32965,45973
 25-04-12 21:34:42.786,34364,46813
 25-04-12 21:34:42.790,32244,49011
 25-04-12 21:34:42.794,31437,49200
 25-04-12 21:34:42.799,32428,47586
 25-04-12 21:34:42.802,33299,45853
 25-04-12 21:34:42.806,34795,46663
 25-04-12 21:34:42.810,32297,48720
 25-04-12 21:34:42.814,31805,48900
 25-04-12 21:34:42.821,32731,47264
 25-04-12 21:34:42.823,32995,45583
 25-04-12 21:34:42.826,37065,46250
 25-04-12 21:34:42.830,33859,48131
 25-04-12 21:34:42.835,32374,48384
 25-04-12 21:34:42.838,33202,46858
 25-04-12 21:34:42.842,33252,45131
 25-04-12 21:34:42.846,34044,45986
 25-04-12 21:34:42.850,31991,47782
 25-04-12 21:34:42.854,32098,48036
 25-04-12 21:34:42.857,33289,46349
 25-04-12 21:34:42.863,33190,44627
 25-04-12 21:34:42.866,34742,45696
 25-04-12 21:34:42.870,32354,47623
 25-04-12 21:34:42.873,32363,48020
 25-04-12 21:34:42.879,33797,46368
 25-04-12 21:34:42.882,34145,44575
 25-04-12 21:34:42.886,35158,45188
 25-04-12 21:34:42.890,32330,47201
 25-04-12 21:34:42.894,32020,47450
 25-04-12 21:34:42.898,33104,46095
 25-04-12 21:34:42.902,33153,44175
 25-04-12 21:34:42.906,34647,45009
 25-04-12 21:34:42.910,32314,47407
 25-04-12 21:34:42.913,32206,47788
 25-04-12 21:34:42.919,33140,46732
 25-04-12 21:34:42.923,32366,45051
 25-04-12 21:34:42.927,32435,45713
 25-04-12 21:34:42.930,31330,47820
 25-04-12 21:34:42.934,30944,48402
 25-04-12 21:34:42.939,31026,47061
 25-04-12 21:34:42.943,32415,45305
 25-04-12 21:34:42.946,33662,46216
 25-04-12 21:34:42.950,32042,48233
 25-04-12 21:34:42.953,31369,48588
 25-04-12 21:34:42.957,32398,47271
 25-04-12 21:34:42.962,33124,45601
 25-04-12 21:34:42.966,34004,46608
 25-04-12 21:34:42.970,32131,48396
 25-04-12 21:34:42.974,31434,48783
 25-04-12 21:34:42.977,32340,47296
 25-04-12 21:34:42.981,33589,45540
 25-04-12 21:34:42.985,34444,46260
 25-04-12 21:34:42.990,32163,48313
 25-04-12 21:34:42.994,31862,49031
 25-04-12 21:34:42.998,33260,47785
 25-04-12 21:34:43.001,32433,46380
 25-04-12 21:34:43.006,31592,47460
 25-04-12 21:34:43.009,30940,49000
 25-04-12 21:34:43.014,31951,49414
 25-04-12 21:34:43.018,32879,48310
 25-04-12 21:34:43.021,32854,46895
 25-04-12 21:34:43.025,35017,47691
 25-04-12 21:34:43.030,32730,49353
 25-04-12 21:34:43.034,31384,50091
 25-04-12 21:34:43.038,31974,49421
 25-04-12 21:34:43.042,32241,48280
 25-04-12 21:34:43.045,33015,49272
 25-04-12 21:34:43.050,31727,51235
 25-04-12 21:34:43.053,31951,51636
 25-04-12 21:34:43.057,32644,50253
 25-04-12 21:34:43.061,32845,48499
 25-04-12 21:34:43.065,35113,49206
 25-04-12 21:34:43.069,32930,51013
 25-04-12 21:34:43.073,31853,51407
 25-04-12 21:34:43.084,33270,49951
 25-04-12 21:34:43.084,32510,48147
 25-04-12 21:34:43.085,33539,48636
 25-04-12 21:34:43.089,32011,50590
 25-04-12 21:34:43.093,30952,50977
 25-04-12 21:34:43.097,31992,49473
 25-04-12 21:34:43.102,33292,47819
 25-04-12 21:34:43.106,34039,48260
 25-04-12 21:34:43.110,31750,49777
 25-04-12 21:34:43.114,31277,49790
 25-04-12 21:34:43.118,32111,48124
 25-04-12 21:34:43.122,31987,46142
 25-04-12 21:34:43.126,33254,46273
 25-04-12 21:34:43.130,31950,47677
 25-04-12 21:34:43.133,31949,47388
 25-04-12 21:34:43.137,33123,45821
 25-04-12 21:34:43.141,32394,43380
 25-04-12 21:34:43.145,33520,43315
 25-04-12 21:34:43.150,31341,44651
 25-04-12 21:34:43.154,31105,44173
 25-04-12 21:34:43.158,31551,41287
 25-04-12 21:34:43.162,32185,37825
 25-04-12 21:34:43.166,34083,37775
 25-04-12 21:34:43.170,31961,39758
 25-04-12 21:34:43.174,31264,41325
 25-04-12 21:34:43.177,31674,41137
 25-04-12 21:34:43.181,32334,40860
 25-04-12 21:34:43.186,34532,43419
 25-04-12 21:34:43.190,32434,48820
 25-04-12 21:34:43.193,31667,51880
 25-04-12 21:34:43.198,32896,50166
 25-04-12 21:34:43.201,33202,46076
 25-04-12 21:34:43.205,34409,44420
 25-04-12 21:34:43.210,32106,43646
 25-04-12 21:34:43.213,31235,42148
 25-04-12 21:34:43.217,32426,39713
 25-04-12 21:34:43.221,32400,37307
 25-04-12 21:34:43.227,33583,37294
 25-04-12 21:34:43.230,32270,38814
 25-04-12 21:34:43.233,32060,38855
 25-04-12 21:34:43.238,33168,37190
 25-04-12 21:34:43.241,32377,34867
 25-04-12 21:34:43.245,34474,34951
 25-04-12 21:34:43.250,32520,36790
 25-04-12 21:34:43.254,31595,37065
 25-04-12 21:34:43.258,33034,35603
 25-04-12 21:34:43.262,34025,33751
 25-04-12 21:34:43.266,35558,33961
 25-04-12 21:34:43.270,33035,35544
 25-04-12 21:34:43.274,31734,36084
 25-04-12 21:34:43.278,33035,34876
 25-04-12 21:34:43.281,32232,32925
 25-04-12 21:34:43.285,32819,33521
 25-04-12 21:34:43.289,31212,35743
 25-04-12 21:34:43.293,31103,36562
 25-04-12 21:34:43.297,31969,35274
 25-04-12 21:34:43.303,31708,33696
 25-04-12 21:34:43.305,32895,34441
 25-04-12 21:34:43.309,31485,36600
 25-04-12 21:34:43.313,30988,37498
 25-04-12 21:34:43.317,32505,36476
 25-04-12 21:34:43.321,32313,35043
 25-04-12 21:34:43.325,34325,35643
 25-04-12 21:34:43.330,32113,37599
 25-04-12 21:34:43.333,30299,38451
 25-04-12 21:34:43.338,31041,37511
 25-04-12 21:34:43.342,31472,35980
 25-04-12 21:34:43.346,33664,36929
 25-04-12 21:34:43.350,31834,38993
 25-04-12 21:34:43.354,30261,39591
 25-04-12 21:34:43.358,31748,38221
 25-04-12 21:34:43.362,32014,36333
 25-04-12 21:34:43.366,33800,37176
 25-04-12 21:34:43.370,31958,38789
 25-04-12 21:34:43.373,30870,39231
 25-04-12 21:34:43.377,31289,38275
 25-04-12 21:34:43.381,31012,36436
 25-04-12 21:34:43.385,32345,36990
 25-04-12 21:34:43.389,31440,38237
 25-04-12 21:34:43.393,31228,38085
 25-04-12 21:34:43.399,33210,35876
 25-04-12 21:34:43.401,31895,32934
 25-04-12 21:34:43.405,32722,32480
 25-04-12 21:34:43.409,31492,33735
 25-04-12 21:34:43.413,30731,34086
 25-04-12 21:34:43.417,31320,32870
 25-04-12 21:34:43.421,31666,31272
 25-04-12 21:34:43.425,33095,32422
 25-04-12 21:34:43.429,31154,35112
 25-04-12 21:34:43.434,30304,36589
 25-04-12 21:34:43.438,31915,36555
 25-04-12 21:34:43.442,31010,36247
 25-04-12 21:34:43.446,33029,37411
 25-04-12 21:34:43.449,31386,39884
 25-04-12 21:34:43.453,30602,40486
 25-04-12 21:34:43.457,31375,39228
 25-04-12 21:34:43.461,32010,36712
 25-04-12 21:34:43.465,34170,36715
 25-04-12 21:34:43.469,31638,37896
 25-04-12 21:34:43.473,30355,37894
 25-04-12 21:34:43.477,31392,36118
 25-04-12 21:34:43.482,31806,33881
 25-04-12 21:34:43.486,33697,34331
 25-04-12 21:34:43.490,31124,36427
 25-04-12 21:34:43.494,30204,37246
 25-04-12 21:34:43.498,31583,36356
 25-04-12 21:34:43.502,30960,34534
 25-04-12 21:34:43.506,32467,34885
 25-04-12 21:34:43.510,30880,36745
 25-04-12 21:34:43.514,29729,37173
 25-04-12 21:34:43.518,31261,35546
 25-04-12 21:34:43.522,30328,33265
 25-04-12 21:34:43.526,31615,32681
 25-04-12 21:34:43.529,30740,33402
 25-04-12 21:34:43.533,29982,32895
 25-04-12 21:34:43.537,31639,30606
 25-04-12 21:34:43.541,31439,27673
 25-04-12 21:34:43.545,32779,27119
 25-04-12 21:34:43.550,31380,28523
 25-04-12 21:34:43.553,30556,28966
 25-04-12 21:34:43.557,31532,27755
 25-04-12 21:34:43.561,30525,26216
 25-04-12 21:34:43.565,32154,26696
 25-04-12 21:34:43.570,30842,29100
 25-04-12 21:34:43.574,30047,29881
 25-04-12 21:34:43.578,32325,28878
 25-04-12 21:34:43.582,31187,27018
 25-04-12 21:34:43.585,32728,27073
 25-04-12 21:34:43.589,30590,28873
 25-04-12 21:34:43.593,29819,29023
 25-04-12 21:34:43.597,30460,27091
 25-04-12 21:34:43.601,30403,24268
 25-04-12 21:34:43.606,31839,24176
 25-04-12 21:34:43.609,30460,25878
 25-04-12 21:34:43.613,29541,26175
 25-04-12 21:34:43.618,30859,25140
 25-04-12 21:34:43.622,30047,23781
 25-04-12 21:34:43.626,32115,24557
 25-04-12 21:34:43.630,30837,27211
 25-04-12 21:34:43.633,29589,28956
 25-04-12 21:34:43.637,31169,29009
 25-04-12 21:34:43.642,31569,27986
 25-04-12 21:34:43.646,31663,28845
 25-04-12 21:34:43.649,29750,31391
 25-04-12 21:34:43.654,29582,32251
 25-04-12 21:34:43.657,31539,31030
 25-04-12 21:34:43.661,30107,29037
 25-04-12 21:34:43.665,29672,28796
 25-04-12 21:34:43.669,29615,30278
 25-04-12 21:34:43.673,29565,30641
 25-04-12 21:34:43.677,31529,29409
 25-04-12 21:34:43.682,30465,27703
 25-04-12 21:34:43.686,31835,28561
 25-04-12 21:34:43.690,30597,30888
 25-04-12 21:34:43.694,29490,32398
 25-04-12 21:34:43.698,31419,32310
 25-04-12 21:34:43.702,32652,30855
 25-04-12 21:34:43.706,33042,32028
 25-04-12 21:34:43.710,30882,34896
 25-04-12 21:34:43.714,30222,36458
 25-04-12 21:34:43.718,31701,35951
 25-04-12 21:34:43.722,30789,34691
 25-04-12 21:34:43.726,32130,35139
 25-04-12 21:34:43.730,30771,37202
 25-04-12 21:34:43.734,29330,38207
 25-04-12 21:34:43.737,30265,37560
 25-04-12 21:34:43.741,30339,35856
 25-04-12 21:34:43.745,31266,36308
 25-04-12 21:34:43.750,30144,38902
 25-04-12 21:34:43.754,28976,40642
 25-04-12 21:34:43.757,29902,40257
 25-04-12 21:34:43.761,30820,39291
 25-04-12 21:34:43.765,31857,40334
 25-04-12 21:34:43.770,30127,42765
 25-04-12 21:34:43.773,29533,44041
 25-04-12 21:34:43.778,30862,43431
 25-04-12 21:34:43.782,30794,42207
 25-04-12 21:34:43.786,31990,42702
 25-04-12 21:34:43.790,30620,44773
 25-04-12 21:34:43.794,29419,45581
 25-04-12 21:34:43.798,31144,44860
 25-04-12 21:34:43.802,31584,43695
 25-04-12 21:34:43.806,32905,43998
 25-04-12 21:34:43.810,30944,45882
 25-04-12 21:34:43.814,28911,46946
 25-04-12 21:34:43.818,29621,46085
 25-04-12 21:34:43.821,30640,44805
 25-04-12 21:34:43.826,33266,45113
 25-04-12 21:34:43.830,31284,47014
 25-04-12 21:34:43.833,29242,47598
 25-04-12 21:34:43.837,30522,46238
 25-04-12 21:34:43.841,30652,44210
 25-04-12 21:34:43.846,32368,44177
 25-04-12 21:34:43.849,30999,45727
 25-04-12 21:34:43.853,29262,46096
 25-04-12 21:34:43.857,30269,44986
 25-04-12 21:34:43.861,30512,43721
 25-04-12 21:34:43.865,32768,44219
 25-04-12 21:34:43.869,31235,46365
 25-04-12 21:34:43.874,29412,46710
 25-04-12 21:34:43.877,31120,45648
 25-04-12 21:34:43.882,30859,45167
 25-04-12 21:34:43.885,33081,46671
 25-04-12 21:34:43.889,31781,50763
 25-04-12 21:34:43.893,29447,53443
 25-04-12 21:34:43.897,30906,54233
 25-04-12 21:34:43.901,30522,55444
 25-04-12 21:34:43.905,31444,59595
 25-04-12 21:34:43.909,30192,62365
 25-04-12 21:34:43.913,29577,61910
 25-04-12 21:34:43.917,30512,59820
 25-04-12 21:34:43.921,29830,56555
 25-04-12 21:34:43.925,31980,53795
 25-04-12 21:34:43.929,30619,53750
 25-04-12 21:34:43.934,29160,53622
 25-04-12 21:34:43.937,30707,52190
 25-04-12 21:34:43.941,31172,50388
 25-04-12 21:34:43.945,31750,50843
 25-04-12 21:34:43.950,29815,52299
 25-04-12 21:34:43.954,29114,53100
 25-04-12 21:34:43.958,31483,52200
 25-04-12 21:34:43.962,30407,50292
 25-04-12 21:34:43.966,32152,50052
 25-04-12 21:34:43.970,30822,51711
 25-04-12 21:34:43.975,29127,52394
 25-04-12 21:34:43.978,30659,51245
 25-04-12 21:34:43.982,30725,49198
 25-04-12 21:34:43.986,32367,48771
 25-04-12 21:34:43.990,30696,50511
 25-04-12 21:34:43.994,28910,51373
 25-04-12 21:34:43.998,29596,50320
 25-04-12 21:34:44.002,29829,48438
 25-04-12 21:34:44.006,32025,48878
 25-04-12 21:34:44.010,30674,50821
 25-04-12 21:34:44.014,28719,51566
 25-04-12 21:34:44.018,30646,50610
 25-04-12 21:34:44.021,30561,49581
 25-04-12 21:34:44.025,31125,49925
 25-04-12 21:34:44.029,29824,51257
 25-04-12 21:34:44.033,28917,51755
 25-04-12 21:34:44.037,29989,50603
 25-04-12 21:34:44.041,30222,48975
 25-04-12 21:34:44.045,31885,49176
 25-04-12 21:34:44.049,30514,50856
 25-04-12 21:34:44.053,28762,51518
 25-04-12 21:34:44.058,30150,50626
 25-04-12 21:34:44.061,30257,49567
 25-04-12 21:34:44.065,31462,49367
 25-04-12 21:34:44.069,30339,50713
 25-04-12 21:34:44.073,29164,51228
 25-04-12 21:34:44.077,30636,50193
 25-04-12 21:34:44.081,30249,48800
 25-04-12 21:34:44.086,31695,48755
 25-04-12 21:34:44.090,30608,50118
 25-04-12 21:34:44.094,29520,50670
 25-04-12 21:34:44.098,31486,49593
 25-04-12 21:34:44.102,30532,48323
 25-04-12 21:34:44.106,31244,48365
 25-04-12 21:34:44.110,30590,49998
 25-04-12 21:34:44.114,29428,50320
 25-04-12 21:34:44.118,30780,49301
 25-04-12 21:34:44.122,30929,47941
 25-04-12 21:34:44.126,32004,47570
 25-04-12 21:34:44.129,30705,49266
 25-04-12 21:34:44.134,29092,50446
 25-04-12 21:34:44.138,30495,49711
 25-04-12 21:34:44.142,30882,48196
 25-04-12 21:34:44.146,32342,48211
 25-04-12 21:34:44.149,30849,50370
 25-04-12 21:34:44.153,30163,51174
 25-04-12 21:34:44.157,31920,49860
 25-04-12 21:34:44.162,31477,48230
 25-04-12 21:34:44.165,32515,48223
 25-04-12 21:34:44.169,31210,49973
 25-04-12 21:34:44.173,29652,50885
 25-04-12 21:34:44.177,31334,50106
 25-04-12 21:34:44.182,30179,48814
 25-04-12 21:34:44.186,31189,48974
 25-04-12 21:34:44.190,30755,50803
 25-04-12 21:34:44.193,29440,51799
 25-04-12 21:34:44.198,30574,51357
 25-04-12 21:34:44.201,31040,50271
 25-04-12 21:34:44.206,32742,50084
 25-04-12 21:34:44.210,31104,51803
 25-04-12 21:34:44.213,29282,52674
 25-04-12 21:34:44.218,30900,51818
 25-04-12 21:34:44.222,30670,50125
 25-04-12 21:34:44.226,32519,50380
 25-04-12 21:34:44.230,31572,52144
 25-04-12 21:34:44.234,29573,52880
 25-04-12 21:34:44.238,31315,51428
 25-04-12 21:34:44.241,30692,49647
 25-04-12 21:34:44.246,31539,49471
 25-04-12 21:34:44.249,30679,50936
 25-04-12 21:34:44.253,29772,51396
 25-04-12 21:34:44.257,31990,50596
 25-04-12 21:34:44.261,31326,48995
 25-04-12 21:34:44.265,32459,48950
 25-04-12 21:34:44.269,31292,50524
 25-04-12 21:34:44.273,30031,51475
 25-04-12 21:34:44.277,31474,50759
 25-04-12 21:34:44.281,31145,49310
 25-04-12 21:34:44.285,32870,49141
 25-04-12 21:34:44.289,32037,50778
 25-04-12 21:34:44.293,29237,51643
