 time,呼吸阻抗（mV） ,心电数据（mV） 
 25-04-12 17:29:52.314,33420,46057
 25-04-12 17:29:52.318,33606,16040
 25-04-12 17:29:52.322,34218,2445
 25-04-12 17:29:52.326,34696,13056
 25-04-12 17:29:52.330,35349,61716
 25-04-12 17:29:52.333,33430,45908
 25-04-12 17:29:52.338,33345,15831
 25-04-12 17:29:52.342,34165,2052
 25-04-12 17:29:52.346,35160,12312
 25-04-12 17:29:52.350,35191,61391
 25-04-12 17:29:52.354,33241,45687
 25-04-12 17:29:52.358,32408,15771
 25-04-12 17:29:52.362,33126,2287
 25-04-12 17:29:52.366,34943,12675
 25-04-12 17:29:52.370,35546,61029
 25-04-12 17:29:52.374,33777,45247
 25-04-12 17:29:52.377,33398,15199
 25-04-12 17:29:52.382,33742,1786
 25-04-12 17:29:52.385,34191,12228
 25-04-12 17:29:52.389,34947,60581
 25-04-12 17:29:52.393,33777,44849
 25-04-12 17:29:52.397,33378,14786
 25-04-12 17:29:52.401,33996,1297
 25-04-12 17:29:52.405,34725,12165
 25-04-12 17:29:52.409,35336,60754
 25-04-12 17:29:52.413,33595,44767
 25-04-12 17:29:52.417,33854,14794
 25-04-12 17:29:52.421,34150,1439
 25-04-12 17:29:52.425,34420,11847
 25-04-12 17:29:52.429,34485,60356
 25-04-12 17:29:52.449,33192,44617
 25-04-12 17:29:52.451,33135,14897
 25-04-12 17:29:52.451,34030,1593
 25-04-12 17:29:52.451,35208,12536
 25-04-12 17:29:52.452,35444,60913
 25-04-12 17:29:52.453,33398,44592
 25-04-12 17:29:52.457,33718,14617
 25-04-12 17:29:52.462,34003,1306
 25-04-12 17:29:52.466,34241,11590
 25-04-12 17:29:52.470,35565,59869
 25-04-12 17:29:52.474,33746,43917
 25-04-12 17:29:52.478,33522,13591
 25-04-12 17:29:52.482,34858,257
 25-04-12 17:29:52.486,35966,10975
 25-04-12 17:29:52.492,36234,58709
 25-04-12 17:29:52.494,33784,42698
 25-04-12 17:29:52.498,33499,12853
 25-04-12 17:29:52.502,34688,65067
 25-04-12 17:29:52.506,35164,9925
 25-04-12 17:29:52.510,35655,58193
 25-04-12 17:29:52.514,33909,42241
 25-04-12 17:29:52.518,33306,12507
 25-04-12 17:29:52.521,33916,65208
 25-04-12 17:29:52.525,34969,10477
 25-04-12 17:29:52.529,34932,58632
 25-04-12 17:29:52.533,33344,42856
 25-04-12 17:29:52.537,33800,13230
 25-04-12 17:29:52.542,34155,234
 25-04-12 17:29:52.545,34783,11281
 25-04-12 17:29:52.550,35547,59391
 25-04-12 17:29:52.554,34088,43509
 25-04-12 17:29:52.557,33637,14044
 25-04-12 17:29:52.562,34135,1163
 25-04-12 17:29:52.565,34719,11814
 25-04-12 17:29:52.569,35856,59688
 25-04-12 17:29:52.573,34377,43748
 25-04-12 17:29:52.577,33773,14349
 25-04-12 17:29:52.581,34400,1559
 25-04-12 17:29:52.586,34565,12452
 25-04-12 17:29:52.590,34598,60680
 25-04-12 17:29:52.594,33271,44560
 25-04-12 17:29:52.598,33626,14930
 25-04-12 17:29:52.602,34313,2126
 25-04-12 17:29:52.606,34354,12914
 25-04-12 17:29:52.610,34979,60761
 25-04-12 17:29:52.614,33603,44695
 25-04-12 17:29:52.618,33803,14912
 25-04-12 17:29:52.623,34580,2174
 25-04-12 17:29:52.626,34921,12975
 25-04-12 17:29:52.629,35387,60698
 25-04-12 17:29:52.633,33885,44732
 25-04-12 17:29:52.637,33668,15530
 25-04-12 17:29:52.641,34170,2477
 25-04-12 17:29:52.645,35144,12654
 25-04-12 17:29:52.649,34659,60016
 25-04-12 17:29:52.653,33518,44404
 25-04-12 17:29:52.657,33475,14755
 25-04-12 17:29:52.662,34078,1869
 25-04-12 17:29:52.668,34955,12475
 25-04-12 17:29:52.669,35856,60224
 25-04-12 17:29:52.673,33996,44085
 25-04-12 17:29:52.678,33815,14364
 25-04-12 17:29:52.681,34292,1479
 25-04-12 17:29:52.686,35411,12161
 25-04-12 17:29:52.690,35761,59873
 25-04-12 17:29:52.694,33549,43678
 25-04-12 17:29:52.697,33963,14273
 25-04-12 17:29:52.701,34756,1500
 25-04-12 17:29:52.706,35285,12473
 25-04-12 17:29:52.709,36092,60061
 25-04-12 17:29:52.713,33773,43847
 25-04-12 17:29:52.718,33705,14416
 25-04-12 17:29:52.721,34453,1796
 25-04-12 17:29:52.725,34881,12413
 25-04-12 17:29:52.729,35485,60250
 25-04-12 17:29:52.733,33634,43958
 25-04-12 17:29:52.737,33831,14594
 25-04-12 17:29:52.742,34451,1920
 25-04-12 17:29:52.746,35250,12523
 25-04-12 17:29:52.750,35955,60064
 25-04-12 17:29:52.754,33860,43877
 25-04-12 17:29:52.757,33404,14068
 25-04-12 17:29:52.762,33583,1446
 25-04-12 17:29:52.765,34132,12408
 25-04-12 17:29:52.769,34253,59776
 25-04-12 17:29:52.773,33160,43262
 25-04-12 17:29:52.777,33426,13748
 25-04-12 17:29:52.781,34611,1092
 25-04-12 17:29:52.786,34856,11908
 25-04-12 17:29:52.790,35489,59163
 25-04-12 17:29:52.794,34393,42745
 25-04-12 17:29:52.798,33842,13317
 25-04-12 17:29:52.802,34040,765
 25-04-12 17:29:52.806,34648,11666
 25-04-12 17:29:52.810,35422,58924
 25-04-12 17:29:52.814,34040,42366
 25-04-12 17:29:52.818,33500,12867
 25-04-12 17:29:52.822,34038,748
 25-04-12 17:29:52.826,35147,11650
 25-04-12 17:29:52.829,36103,58954
 25-04-12 17:29:52.833,34034,42370
 25-04-12 17:29:52.837,33599,12839
 25-04-12 17:29:52.841,34856,549
 25-04-12 17:29:52.845,35447,11660
 25-04-12 17:29:52.849,35398,58922
 25-04-12 17:29:52.853,34104,42329
 25-04-12 17:29:52.857,33902,12924
 25-04-12 17:29:52.861,34648,534
 25-04-12 17:29:52.865,35366,11672
 25-04-12 17:29:52.869,35838,58436
 25-04-12 17:29:52.873,33943,42018
 25-04-12 17:29:52.878,34071,12875
 25-04-12 17:29:52.881,35042,597
 25-04-12 17:29:52.885,35868,11840
 25-04-12 17:29:52.889,35956,58748
 25-04-12 17:29:52.893,34140,41932
 25-04-12 17:29:52.897,34111,12483
 25-04-12 17:29:52.901,34728,153
 25-04-12 17:29:52.905,34644,11317
 25-04-12 17:29:52.909,34928,58349
 25-04-12 17:29:52.913,33599,41627
 25-04-12 17:29:52.917,33838,12190
 25-04-12 17:29:52.922,34586,1
 25-04-12 17:29:52.926,35584,11321
 25-04-12 17:29:52.930,35900,58298
 25-04-12 17:29:52.934,34475,41642
 25-04-12 17:29:52.938,34223,12025
 25-04-12 17:29:52.942,34699,65363
 25-04-12 17:29:52.946,35045,11188
 25-04-12 17:29:52.950,35444,57799
 25-04-12 17:29:52.954,33880,40990
 25-04-12 17:29:52.958,33618,11780
 25-04-12 17:29:52.962,33975,65339
 25-04-12 17:29:52.966,34957,11220
 25-04-12 17:29:52.970,35786,58074
 25-04-12 17:29:52.974,33995,41129
 25-04-12 17:29:52.978,33686,11675
 25-04-12 17:29:52.981,33829,65022
 25-04-12 17:29:52.986,35244,10745
 25-04-12 17:29:52.990,35252,57319
 25-04-12 17:29:52.994,33621,40859
 25-04-12 17:29:53.000,33886,11577
 25-04-12 17:29:53.002,34732,64890
 25-04-12 17:29:53.006,35471,10810
 25-04-12 17:29:53.010,35128,57906
 25-04-12 17:29:53.014,33855,40434
 25-04-12 17:29:53.018,33892,11011
 25-04-12 17:29:53.021,34614,64406
 25-04-12 17:29:53.026,35784,10273
 25-04-12 17:29:53.030,36060,57309
 25-04-12 17:29:53.033,34280,40202
 25-04-12 17:29:53.037,34266,10813
 25-04-12 17:29:53.042,34671,64425
 25-04-12 17:29:53.046,35732,10467
 25-04-12 17:29:53.049,36105,57218
 25-04-12 17:29:53.054,34055,40270
 25-04-12 17:29:53.058,34203,10746
 25-04-12 17:29:53.062,35045,64430
 25-04-12 17:29:53.066,34811,10602
 25-04-12 17:29:53.070,35253,57128
 25-04-12 17:29:53.074,33953,39967
 25-04-12 17:29:53.077,34002,10477
 25-04-12 17:29:53.081,34575,64192
 25-04-12 17:29:53.085,35295,10165
 25-04-12 17:29:53.089,36365,56986
 25-04-12 17:29:53.093,34223,39949
 25-04-12 17:29:53.097,33923,10632
 25-04-12 17:29:53.101,35060,64361
 25-04-12 17:29:53.105,35037,10646
 25-04-12 17:29:53.109,35435,56991
 25-04-12 17:29:53.113,33725,39423
 25-04-12 17:29:53.117,33776,10211
 25-04-12 17:29:53.121,34624,64129
 25-04-12 17:29:53.128,35243,10402
 25-04-12 17:29:53.130,35686,57212
 25-04-12 17:29:53.133,33735,39663
 25-04-12 17:29:53.138,33406,10195
 25-04-12 17:29:53.142,34449,63799
 25-04-12 17:29:53.146,35744,10415
 25-04-12 17:29:53.150,35788,56635
 25-04-12 17:29:53.154,33736,38974
 25-04-12 17:29:53.157,33913,9467
 25-04-12 17:29:53.162,35225,63343
 25-04-12 17:29:53.166,36306,9660
 25-04-12 17:29:53.169,35548,56129
 25-04-12 17:29:53.174,33816,38849
 25-04-12 17:29:53.178,33684,9451
 25-04-12 17:29:53.182,34535,63077
 25-04-12 17:29:53.185,35679,9562
 25-04-12 17:29:53.189,36227,56056
 25-04-12 17:29:53.193,34151,38557
 25-04-12 17:29:53.197,33975,9055
 25-04-12 17:29:53.201,34341,62443
 25-04-12 17:29:53.205,34920,8558
 25-04-12 17:29:53.209,35249,55089
 25-04-12 17:29:53.213,33536,37674
 25-04-12 17:29:53.217,33451,7936
 25-04-12 17:29:53.222,34341,61311
 25-04-12 17:29:53.225,35063,7462
 25-04-12 17:29:53.230,35470,53940
 25-04-12 17:29:53.234,34090,37115
 25-04-12 17:29:53.237,34516,8997
 25-04-12 17:29:53.242,34682,64143
 25-04-12 17:29:53.246,34753,11997
 25-04-12 17:29:53.249,35300,59984
 25-04-12 17:29:53.256,33941,46095
 25-04-12 17:29:53.258,33675,18602
 25-04-12 17:29:53.262,34147,6146
 25-04-12 17:29:53.266,34911,16538
 25-04-12 17:29:53.270,35698,61158
 25-04-12 17:29:53.274,33848,40908
 25-04-12 17:29:53.278,33826,10186
 25-04-12 17:29:53.281,34633,63371
 25-04-12 17:29:53.285,34943,9810
 25-04-12 17:29:53.289,35571,56323
 25-04-12 17:29:53.293,34111,38292
 25-04-12 17:29:53.297,33813,8960
 25-04-12 17:29:53.302,34012,63307
 25-04-12 17:29:53.306,34433,10172
 25-04-12 17:29:53.310,34965,56294
 25-04-12 17:29:53.314,33466,38324
 25-04-12 17:29:53.318,33709,9072
 25-04-12 17:29:53.322,34851,63258
 25-04-12 17:29:53.325,35580,10417
 25-04-12 17:29:53.329,35890,56285
 25-04-12 17:29:53.333,34126,38222
 25-04-12 17:29:53.337,33840,8983
 25-04-12 17:29:53.341,34053,63160
 25-04-12 17:29:53.345,34958,10069
 25-04-12 17:29:53.349,36268,55904
 25-04-12 17:29:53.353,34168,37873
 25-04-12 17:29:53.357,34378,8604
 25-04-12 17:29:53.361,34852,62814
 25-04-12 17:29:53.365,34170,9662
 25-04-12 17:29:53.369,34651,55679
 25-04-12 17:29:53.374,33919,37486
 25-04-12 17:29:53.380,34358,8135
 25-04-12 17:29:53.382,35274,61978
 25-04-12 17:29:53.385,34561,8875
 25-04-12 17:29:53.390,35005,55234
 25-04-12 17:29:53.394,33764,36903
 25-04-12 17:29:53.398,33701,7565
 25-04-12 17:29:53.402,34755,62070
 25-04-12 17:29:53.406,35305,9158
 25-04-12 17:29:53.410,36113,55090
 25-04-12 17:29:53.414,34277,37217
 25-04-12 17:29:53.418,33658,7959
 25-04-12 17:29:53.421,34201,61883
 25-04-12 17:29:53.425,34459,8748
 25-04-12 17:29:53.429,35490,54569
 25-04-12 17:29:53.434,34104,36338
 25-04-12 17:29:53.438,33695,7135
 25-04-12 17:29:53.442,34430,61669
 25-04-12 17:29:53.446,35025,8890
 25-04-12 17:29:53.450,35725,54202
 25-04-12 17:29:53.454,34192,35893
 25-04-12 17:29:53.458,33150,6568
 25-04-12 17:29:53.462,33769,60707
 25-04-12 17:29:53.466,35126,7797
 25-04-12 17:29:53.470,35765,53488
 25-04-12 17:29:53.474,34291,35242
 25-04-12 17:29:53.478,34161,6130
 25-04-12 17:29:53.481,34854,60491
 25-04-12 17:29:53.485,35594,7565
 25-04-12 17:29:53.489,36145,53519
 25-04-12 17:29:53.493,34338,35442
 25-04-12 17:29:53.497,34169,6170
 25-04-12 17:29:53.501,35083,60385
 25-04-12 17:29:53.505,35565,7866
 25-04-12 17:29:53.509,35624,54027
 25-04-12 17:29:53.513,34118,35843
 25-04-12 17:29:53.518,33710,6495
 25-04-12 17:29:53.521,34258,61085
 25-04-12 17:29:53.525,35631,8580
 25-04-12 17:29:53.530,36054,54403
 25-04-12 17:29:53.534,34237,36484
 25-04-12 17:29:53.538,33833,7732
 25-04-12 17:29:53.542,34655,62489
 25-04-12 17:29:53.546,35815,9793
 25-04-12 17:29:53.550,36046,55516
 25-04-12 17:29:53.554,34124,37585
 25-04-12 17:29:53.558,34016,8536
 25-04-12 17:29:53.562,34550,62975
 25-04-12 17:29:53.566,34904,9937
 25-04-12 17:29:53.570,35706,55876
 25-04-12 17:29:53.573,34043,37588
 25-04-12 17:29:53.577,34228,8592
 25-04-12 17:29:53.582,34560,63034
 25-04-12 17:29:53.585,35066,10202
 25-04-12 17:29:53.589,35996,55983
 25-04-12 17:29:53.595,34180,37710
 25-04-12 17:29:53.597,34350,8877
 25-04-12 17:29:53.601,34487,63521
 25-04-12 17:29:53.606,35926,10540
 25-04-12 17:29:53.609,35783,56100
 25-04-12 17:29:53.613,34118,37741
 25-04-12 17:29:53.617,33953,8765
 25-04-12 17:29:53.622,34438,63325
 25-04-12 17:29:53.626,34841,10643
 25-04-12 17:29:53.630,35965,56044
 25-04-12 17:29:53.633,33925,37435
 25-04-12 17:29:53.637,33733,8327
 25-04-12 17:29:53.641,34716,62940
 25-04-12 17:29:53.645,35370,9867
 25-04-12 17:29:53.650,36014,55269
 25-04-12 17:29:53.653,34010,36826
 25-04-12 17:29:53.657,33766,8120
 25-04-12 17:29:53.661,34507,62841
 25-04-12 17:29:53.666,35836,9980
 25-04-12 17:29:53.669,36602,55448
 25-04-12 17:29:53.673,34740,36992
 25-04-12 17:29:53.677,33678,7953
 25-04-12 17:29:53.682,33958,62652
 25-04-12 17:29:53.686,33816,10536
 25-04-12 17:29:53.690,35086,56004
 25-04-12 17:29:53.694,33711,37252
 25-04-12 17:29:53.698,33841,8341
 25-04-12 17:29:53.702,34641,63238
 25-04-12 17:29:53.706,35096,10887
 25-04-12 17:29:53.710,35915,56346
 25-04-12 17:29:53.714,34037,37585
 25-04-12 17:29:53.718,34200,8369
 25-04-12 17:29:53.722,35092,63212
 25-04-12 17:29:53.725,35261,10884
 25-04-12 17:29:53.729,36125,56272
 25-04-12 17:29:53.733,34545,36998
 25-04-12 17:29:53.737,34293,8027
 25-04-12 17:29:53.741,35010,62992
 25-04-12 17:29:53.746,35011,10524
 25-04-12 17:29:53.750,36004,56394
 25-04-12 17:29:53.754,34756,36958
 25-04-12 17:29:53.758,34318,7797
 25-04-12 17:29:53.762,34676,62620
 25-04-12 17:29:53.766,34975,10162
 25-04-12 17:29:53.770,34959,55233
 25-04-12 17:29:53.773,33976,36400
 25-04-12 17:29:53.777,34195,7487
 25-04-12 17:29:53.782,34693,62547
 25-04-12 17:29:53.786,35108,9857
 25-04-12 17:29:53.790,35601,54823
 25-04-12 17:29:53.795,34311,36332
 25-04-12 17:29:53.798,34290,7642
 25-04-12 17:29:53.802,34580,62502
 25-04-12 17:29:53.806,35138,9779
 25-04-12 17:29:53.810,35483,54523
 25-04-12 17:29:53.815,34003,36244
 25-04-12 17:29:53.818,34468,7702
 25-04-12 17:29:53.822,35833,62568
 25-04-12 17:29:53.826,36028,9620
 25-04-12 17:29:53.830,36077,54841
 25-04-12 17:29:53.833,33880,36459
 25-04-12 17:29:53.837,33789,7722
 25-04-12 17:29:53.841,34590,62525
 25-04-12 17:29:53.847,36161,10027
 25-04-12 17:29:53.850,36484,55096
 25-04-12 17:29:53.854,34510,36340
 25-04-12 17:29:53.857,34512,7947
 25-04-12 17:29:53.862,35370,62662
 25-04-12 17:29:53.866,34620,9690
 25-04-12 17:29:53.870,35214,54501
 25-04-12 17:29:53.874,34142,35788
 25-04-12 17:29:53.878,33961,7412
 25-04-12 17:29:53.882,34733,62198
 25-04-12 17:29:53.886,35261,9465
 25-04-12 17:29:53.890,35551,54524
 25-04-12 17:29:53.894,33941,35556
 25-04-12 17:29:53.898,33582,7119
 25-04-12 17:29:53.901,34293,61882
 25-04-12 17:29:53.906,35485,8937
 25-04-12 17:29:53.910,36041,54023
 25-04-12 17:29:53.915,34233,35190
 25-04-12 17:29:53.918,33905,6712
 25-04-12 17:29:53.923,34013,61462
 25-04-12 17:29:53.927,34768,8970
 25-04-12 17:29:53.931,35489,54048
 25-04-12 17:29:53.934,33974,35280
 25-04-12 17:29:53.939,33949,6477
 25-04-12 17:29:53.943,34464,61705
 25-04-12 17:29:53.947,34562,9058
 25-04-12 17:29:53.951,35885,54071
 25-04-12 17:29:53.955,34425,35294
 25-04-12 17:29:53.959,34372,6603
 25-04-12 17:29:53.963,34931,61698
 25-04-12 17:29:53.967,34306,9347
 25-04-12 17:29:53.971,35516,53906
 25-04-12 17:29:53.974,34331,35173
 25-04-12 17:29:53.978,34287,7070
 25-04-12 17:29:53.983,34981,62249
 25-04-12 17:29:53.987,35606,9252
 25-04-12 17:29:53.991,36769,54107
 25-04-12 17:29:53.995,34328,35322
 25-04-12 17:29:53.999,33993,6939
 25-04-12 17:29:54.003,34693,62215
 25-04-12 17:29:54.007,35181,9766
 25-04-12 17:29:54.011,35628,54783
 25-04-12 17:29:54.015,34115,35695
 25-04-12 17:29:54.019,33825,7106
 25-04-12 17:29:54.022,34282,62368
 25-04-12 17:29:54.028,35583,9934
 25-04-12 17:29:54.029,37049,54713
 25-04-12 17:29:54.035,34861,35638
 25-04-12 17:29:54.039,34001,7052
 25-04-12 17:29:54.042,34892,62138
 25-04-12 17:29:54.046,35761,9631
 25-04-12 17:29:54.050,35416,54104
 25-04-12 17:29:54.054,34533,35114
 25-04-12 17:29:54.058,34371,6314
 25-04-12 17:29:54.063,34500,61791
 25-04-12 17:29:54.066,34658,9630
 25-04-12 17:29:54.071,35652,54089
 25-04-12 17:29:54.075,34560,34855
 25-04-12 17:29:54.078,34089,6323
 25-04-12 17:29:54.082,34353,61477
 25-04-12 17:29:54.086,34618,9197
 25-04-12 17:29:54.090,35555,54118
 25-04-12 17:29:54.094,34414,34822
 25-04-12 17:29:54.098,34356,6248
 25-04-12 17:29:54.102,35290,61587
 25-04-12 17:29:54.106,36159,9139
 25-04-12 17:29:54.110,36774,54143
 25-04-12 17:29:54.113,34656,34831
 25-04-12 17:29:54.118,34454,5977
 25-04-12 17:29:54.122,35380,61095
 25-04-12 17:29:54.126,34627,8716
 25-04-12 17:29:54.131,35691,53412
 25-04-12 17:29:54.135,34603,34432
 25-04-12 17:29:54.139,33796,5972
 25-04-12 17:29:54.143,34276,61386
 25-04-12 17:29:54.147,35985,9433
 25-04-12 17:29:54.151,36505,53951
 25-04-12 17:29:54.154,34315,34627
 25-04-12 17:29:54.159,33965,6050
 25-04-12 17:29:54.163,34252,61245
 25-04-12 17:29:54.167,34956,8921
 25-04-12 17:29:54.171,35955,53411
 25-04-12 17:29:54.175,34201,34430
 25-04-12 17:29:54.178,34178,5836
 25-04-12 17:29:54.183,35304,61566
 25-04-12 17:29:54.187,35820,9523
 25-04-12 17:29:54.191,35974,53989
 25-04-12 17:29:54.195,34332,34852
 25-04-12 17:29:54.199,34134,6071
 25-04-12 17:29:54.203,34438,61392
 25-04-12 17:29:54.206,35008,9521
 25-04-12 17:29:54.210,36166,54097
 25-04-12 17:29:54.215,34585,34837
 25-04-12 17:29:54.218,34068,6507
 25-04-12 17:29:54.222,34409,61887
 25-04-12 17:29:54.226,34693,9420
 25-04-12 17:29:54.230,35242,53745
 25-04-12 17:29:54.234,33835,34185
 25-04-12 17:29:54.238,33830,5598
 25-04-12 17:29:54.243,34950,60875
 25-04-12 17:29:54.247,35125,8769
 25-04-12 17:29:54.251,35457,53406
 25-04-12 17:29:54.255,34434,33982
 25-04-12 17:29:54.259,34181,5606
 25-04-12 17:29:54.263,34776,60909
 25-04-12 17:29:54.266,35376,8515
 25-04-12 17:29:54.271,35935,52683
 25-04-12 17:29:54.275,34376,33505
 25-04-12 17:29:54.278,34243,5274
 25-04-12 17:29:54.282,34823,60902
 25-04-12 17:29:54.286,35608,8506
 25-04-12 17:29:54.290,35954,52500
 25-04-12 17:29:54.294,34148,33055
 25-04-12 17:29:54.299,33920,4843
 25-04-12 17:29:54.302,34465,60187
 25-04-12 17:29:54.307,35048,7208
 25-04-12 17:29:54.311,34533,50884
 25-04-12 17:29:54.315,33562,31583
 25-04-12 17:29:54.319,34041,3952
 25-04-12 17:29:54.323,34986,60895
 25-04-12 17:29:54.327,35738,10081
 25-04-12 17:29:54.330,36072,55591
 25-04-12 17:29:54.334,33950,37960
 25-04-12 17:29:54.339,33758,13419
 25-04-12 17:29:54.342,35088,5360
 25-04-12 17:29:54.346,36550,17445
 25-04-12 17:29:54.350,36771,59922
 25-04-12 17:29:54.354,34364,38881
 25-04-12 17:29:54.359,34103,8582
 25-04-12 17:29:54.362,34663,62895
 25-04-12 17:29:54.366,35366,10067
 25-04-12 17:29:54.370,36004,53796
 25-04-12 17:29:54.374,34256,34522
 25-04-12 17:29:54.379,34145,5985
 25-04-12 17:29:54.382,35083,61612
 25-04-12 17:29:54.386,36123,9739
 25-04-12 17:29:54.390,36139,54153
 25-04-12 17:29:54.394,34414,34558
 25-04-12 17:29:54.398,34030,6352
 25-04-12 17:29:54.403,34758,62029
 25-04-12 17:29:54.406,34873,9686
 25-04-12 17:29:54.410,35603,53669
 25-04-12 17:29:54.414,34314,34199
 25-04-12 17:29:54.418,33626,5968
 25-04-12 17:29:54.422,34207,61635
 25-04-12 17:29:54.427,35405,9455
 25-04-12 17:29:54.431,36460,53395
 25-04-12 17:29:54.435,34614,34142
 25-04-12 17:29:54.439,33996,5787
 25-04-12 17:29:54.443,34536,61323
 25-04-12 17:29:54.447,35149,9088
 25-04-12 17:29:54.451,35938,52648
 25-04-12 17:29:54.455,34263,33533
 25-04-12 17:29:54.459,34173,5333
 25-04-12 17:29:54.463,34791,61061
 25-04-12 17:29:54.467,35216,8855
 25-04-12 17:29:54.471,36128,52882
 25-04-12 17:29:54.475,34648,33445
 25-04-12 17:29:54.479,34316,5266
 25-04-12 17:29:54.482,35036,60982
 25-04-12 17:29:54.487,35428,8892
 25-04-12 17:29:54.491,35536,52851
 25-04-12 17:29:54.495,34163,33241
 25-04-12 17:29:54.499,34806,4932
 25-04-12 17:29:54.503,35333,60950
 25-04-12 17:29:54.507,35018,8642
 25-04-12 17:29:54.511,35703,52302
 25-04-12 17:29:54.515,34176,32857
 25-04-12 17:29:54.519,33730,4804
 25-04-12 17:29:54.523,34391,60634
 25-04-12 17:29:54.527,34662,8578
 25-04-12 17:29:54.531,36030,52364
 25-04-12 17:29:54.534,34753,32738
 25-04-12 17:29:54.538,34458,4311
 25-04-12 17:29:54.542,35166,60173
 25-04-12 17:29:54.546,35771,8301
 25-04-12 17:29:54.550,36373,52087
 25-04-12 17:29:54.555,34263,32267
 25-04-12 17:29:54.559,33761,4164
 25-04-12 17:29:54.563,34468,59690
 25-04-12 17:29:54.567,34550,7540
 25-04-12 17:29:54.571,34978,51641
 25-04-12 17:29:54.575,33860,32182
 25-04-12 17:29:54.578,34188,4225
 25-04-12 17:29:54.583,34975,60329
 25-04-12 17:29:54.587,34282,8322
 25-04-12 17:29:54.591,34814,52011
 25-04-12 17:29:54.595,34133,32409
 25-04-12 17:29:54.599,34075,4637
 25-04-12 17:29:54.603,35302,60594
 25-04-12 17:29:54.607,35478,8405
