 time,呼吸阻抗（mV） ,心电数据（mV） 
 25-04-12 17:49:41.263,64974,5237
 25-04-12 17:49:41.267,504,26322
 25-04-12 17:49:41.271,627,22057
 25-04-12 17:49:41.275,1775,57192
 25-04-12 17:49:41.278,2216,45553
 25-04-12 17:49:41.282,65207,5268
 25-04-12 17:49:41.286,65494,26537
 25-04-12 17:49:41.290,517,21671
 25-04-12 17:49:41.294,2119,56062
 25-04-12 17:49:41.299,1614,45199
 25-04-12 17:49:41.303,65278,5186
 25-04-12 17:49:41.307,65253,26425
 25-04-12 17:49:41.311,238,21657
 25-04-12 17:49:41.315,1607,56525
 25-04-12 17:49:41.319,1242,45372
 25-04-12 17:49:41.323,65371,5230
 25-04-12 17:49:41.327,305,26140
 25-04-12 17:49:41.331,185,21356
 25-04-12 17:49:41.335,549,55964
 25-04-12 17:49:41.339,352,44953
 25-04-12 17:49:41.343,65392,4612
 25-04-12 17:49:41.347,192,25539
 25-04-12 17:49:41.351,694,20652
 25-04-12 17:49:41.355,2771,55179
 25-04-12 17:49:41.359,2722,44263
 25-04-12 17:49:41.363,65441,3997
 25-04-12 17:49:41.367,340,25022
 25-04-12 17:49:41.371,711,19855
 25-04-12 17:49:41.375,1474,54280
 25-04-12 17:49:41.379,1470,43621
 25-04-12 17:49:41.383,147,3369
 25-04-12 17:49:41.387,101,24259
 25-04-12 17:49:41.391,355,19058
 25-04-12 17:49:41.395,2240,53401
 25-04-12 17:49:41.399,1801,43042
 25-04-12 17:49:41.402,65241,3159
 25-04-12 17:49:41.406,342,23897
 25-04-12 17:49:41.410,1056,18805
 25-04-12 17:49:41.416,2454,53626
 25-04-12 17:49:41.418,1699,43515
 25-04-12 17:49:41.422,65243,3541
 25-04-12 17:49:41.427,65208,24464
 25-04-12 17:49:41.431,119,19071
 25-04-12 17:49:41.435,1597,53645
 25-04-12 17:49:41.439,1728,43654
 25-04-12 17:49:41.443,94,4308
 25-04-12 17:49:41.447,457,25129
 25-04-12 17:49:41.451,530,19909
 25-04-12 17:49:41.456,1543,54765
 25-04-12 17:49:41.459,1642,44952
 25-04-12 17:49:41.463,65312,5357
 25-04-12 17:49:41.467,65021,26291
 25-04-12 17:49:41.471,65368,20559
 25-04-12 17:49:41.474,1186,54723
 25-04-12 17:49:41.478,680,45123
 25-04-12 17:49:41.482,65198,5889
 25-04-12 17:49:41.486,427,26416
 25-04-12 17:49:41.490,573,20800
 25-04-12 17:49:41.494,1859,55151
 25-04-12 17:49:41.498,2512,45455
 25-04-12 17:49:41.503,157,5923
 25-04-12 17:49:41.507,194,26430
 25-04-12 17:49:41.511,327,20725
 25-04-12 17:49:41.515,1319,55338
 25-04-12 17:49:41.519,1623,45795
 25-04-12 17:49:41.522,65293,6169
 25-04-12 17:49:41.526,555,26863
 25-04-12 17:49:41.531,1190,21036
 25-04-12 17:49:41.535,1959,55508
 25-04-12 17:49:41.539,1559,46102
 25-04-12 17:49:41.542,122,6597
 25-04-12 17:49:41.546,65251,27154
 25-04-12 17:49:41.550,65276,21157
 25-04-12 17:49:41.554,1770,55603
 25-04-12 17:49:41.558,2195,46306
 25-04-12 17:49:41.562,65311,6737
 25-04-12 17:49:41.566,899,27092
 25-04-12 17:49:41.570,1019,20800
 25-04-12 17:49:41.574,1529,55214
 25-04-12 17:49:41.580,1192,46269
 25-04-12 17:49:41.582,64947,6851
 25-04-12 17:49:41.587,64771,26914
 25-04-12 17:49:41.591,65254,20546
 25-04-12 17:49:41.595,940,54865
 25-04-12 17:49:41.599,1417,46035
 25-04-12 17:49:41.602,64927,6579
 25-04-12 17:49:41.606,132,26783
 25-04-12 17:49:41.611,790,20418
 25-04-12 17:49:41.615,2140,54580
 25-04-12 17:49:41.618,997,45818
 25-04-12 17:49:41.622,64741,6712
 25-04-12 17:49:41.626,65530,26862
 25-04-12 17:49:41.631,399,20422
 25-04-12 17:49:41.635,1387,54525
 25-04-12 17:49:41.639,1467,45726
 25-04-12 17:49:41.643,65376,6703
 25-04-12 17:49:41.647,65485,26689
 25-04-12 17:49:41.651,42,20029
 25-04-12 17:49:41.655,1975,54128
 25-04-12 17:49:41.659,1756,46042
 25-04-12 17:49:41.663,65281,7138
 25-04-12 17:49:41.667,145,26952
 25-04-12 17:49:41.671,560,20321
 25-04-12 17:49:41.675,2221,54554
 25-04-12 17:49:41.679,1019,46342
 25-04-12 17:49:41.683,64995,7546
 25-04-12 17:49:41.687,163,27443
 25-04-12 17:49:41.691,972,20472
 25-04-12 17:49:41.695,2122,54546
 25-04-12 17:49:41.699,1355,46388
 25-04-12 17:49:41.703,64911,7327
 25-04-12 17:49:41.707,64907,27429
 25-04-12 17:49:41.711,104,20267
 25-04-12 17:49:41.715,1521,54331
 25-04-12 17:49:41.719,591,46602
 25-04-12 17:49:41.723,65342,7827
 25-04-12 17:49:41.727,65366,27452
 25-04-12 17:49:41.731,675,20260
 25-04-12 17:49:41.734,2319,54243
 25-04-12 17:49:41.739,1087,46729
 25-04-12 17:49:41.743,64931,8109
 25-04-12 17:49:41.746,65235,28021
 25-04-12 17:49:41.751,165,20827
 25-04-12 17:49:41.755,1275,54916
 25-04-12 17:49:41.759,982,47444
 25-04-12 17:49:41.763,65448,9057
 25-04-12 17:49:41.767,65130,28911
 25-04-12 17:49:41.771,344,21264
 25-04-12 17:49:41.775,2035,54953
 25-04-12 17:49:41.779,1486,47440
 25-04-12 17:49:41.783,65323,8909
 25-04-12 17:49:41.787,65284,28496
 25-04-12 17:49:41.790,256,21182
 25-04-12 17:49:41.795,1909,54907
 25-04-12 17:49:41.799,872,47366
 25-04-12 17:49:41.802,65467,8774
 25-04-12 17:49:41.806,65345,28185
 25-04-12 17:49:41.810,277,20525
 25-04-12 17:49:41.814,1906,54425
 25-04-12 17:49:41.818,1393,47407
 25-04-12 17:49:41.822,65379,8922
 25-04-12 17:49:41.826,195,28332
 25-04-12 17:49:41.831,1019,20522
 25-04-12 17:49:41.835,2174,54621
 25-04-12 17:49:41.839,469,47502
 25-04-12 17:49:41.843,65017,8591
 25-04-12 17:49:41.847,64,27810
 25-04-12 17:49:41.851,689,20140
 25-04-12 17:49:41.855,1915,54092
 25-04-12 17:49:41.859,1185,47291
 25-04-12 17:49:41.863,65340,8756
 25-04-12 17:49:41.867,345,27849
 25-04-12 17:49:41.870,197,19660
 25-04-12 17:49:41.874,585,53108
 25-04-12 17:49:41.879,578,45870
 25-04-12 17:49:41.883,65205,6416
 25-04-12 17:49:41.887,65460,25381
 25-04-12 17:49:41.891,384,18412
 25-04-12 17:49:41.895,1679,54127
 25-04-12 17:49:41.899,1897,49794
 25-04-12 17:49:41.902,119,13344
 25-04-12 17:49:41.906,413,34785
 25-04-12 17:49:41.910,717,30646
 25-04-12 17:49:41.914,1527,1697
 25-04-12 17:49:41.919,847,60232
 25-04-12 17:49:41.922,65102,19521
 25-04-12 17:49:41.927,64,36643
 25-04-12 17:49:41.931,213,25766
 25-04-12 17:49:41.935,1403,57500
 25-04-12 17:49:41.939,2022,49728
 25-04-12 17:49:41.943,65527,10941
 25-04-12 17:49:41.947,65530,30149
 25-04-12 17:49:41.951,65338,21578
 25-04-12 17:49:41.955,1338,54655
 25-04-12 17:49:41.959,807,48278
 25-04-12 17:49:41.963,65268,10212
 25-04-12 17:49:41.967,514,29249
 25-04-12 17:49:41.971,717,20424
 25-04-12 17:49:41.974,1693,54296
 25-04-12 17:49:41.978,842,48319
 25-04-12 17:49:41.982,64850,10181
 25-04-12 17:49:41.986,147,28785
 25-04-12 17:49:41.990,1288,20088
 25-04-12 17:49:41.994,1658,53482
 25-04-12 17:49:41.998,634,47546
 25-04-12 17:49:42.003,64944,9641
 25-04-12 17:49:42.009,65533,28252
 25-04-12 17:49:42.011,306,19595
 25-04-12 17:49:42.015,1490,53140
 25-04-12 17:49:42.019,1542,47335
 25-04-12 17:49:42.023,65291,9250
 25-04-12 17:49:42.027,118,28154
 25-04-12 17:49:42.031,411,19148
 25-04-12 17:49:42.034,2029,52593
 25-04-12 17:49:42.038,1273,47213
 25-04-12 17:49:42.042,65346,9257
 25-04-12 17:49:42.047,65421,28095
 25-04-12 17:49:42.051,65400,19107
 25-04-12 17:49:42.055,1502,52230
 25-04-12 17:49:42.058,1798,46767
 25-04-12 17:49:42.063,122,8996
 25-04-12 17:49:42.067,65016,27736
 25-04-12 17:49:42.071,380,18482
 25-04-12 17:49:42.075,2661,51740
 25-04-12 17:49:42.079,2457,46620
 25-04-12 17:49:42.083,65223,8589
 25-04-12 17:49:42.087,432,27235
 25-04-12 17:49:42.091,575,17721
 25-04-12 17:49:42.095,1237,51028
 25-04-12 17:49:42.099,980,45779
 25-04-12 17:49:42.102,65158,7896
 25-04-12 17:49:42.106,65458,26259
 25-04-12 17:49:42.110,446,16961
 25-04-12 17:49:42.114,1784,50265
 25-04-12 17:49:42.118,1032,45239
 25-04-12 17:49:42.122,358,7426
 25-04-12 17:49:42.127,422,25807
 25-04-12 17:49:42.132,512,16292
 25-04-12 17:49:42.135,2795,49315
 25-04-12 17:49:42.139,1054,44528
 25-04-12 17:49:42.143,65261,6967
 25-04-12 17:49:42.147,404,25286
 25-04-12 17:49:42.151,1475,16165
 25-04-12 17:49:42.155,2427,49625
 25-04-12 17:49:42.159,1159,45054
 25-04-12 17:49:42.163,65155,7783
 25-04-12 17:49:42.167,242,26125
 25-04-12 17:49:42.170,876,16607
 25-04-12 17:49:42.174,2121,50141
 25-04-12 17:49:42.178,1115,46126
 25-04-12 17:49:42.182,65060,9092
 25-04-12 17:49:42.186,498,27686
 25-04-12 17:49:42.190,479,18050
 25-04-12 17:49:42.194,1666,51392
 25-04-12 17:49:42.198,1302,47580
 25-04-12 17:49:42.203,64717,10516
 25-04-12 17:49:42.207,65015,28823
 25-04-12 17:49:42.211,65155,19067
 25-04-12 17:49:42.215,994,52333
 25-04-12 17:49:42.219,1051,48128
 25-04-12 17:49:42.223,299,10931
 25-04-12 17:49:42.227,457,29047
 25-04-12 17:49:42.231,881,19333
 25-04-12 17:49:42.234,2017,52651
 25-04-12 17:49:42.238,1045,48657
 25-04-12 17:49:42.242,65308,11437
 25-04-12 17:49:42.246,65175,29560
 25-04-12 17:49:42.251,65458,19649
 25-04-12 17:49:42.255,1391,52610
 25-04-12 17:49:42.258,1377,48532
 25-04-12 17:49:42.262,65498,11650
 25-04-12 17:49:42.267,65423,30005
 25-04-12 17:49:42.271,392,19586
 25-04-12 17:49:42.275,2194,52845
 25-04-12 17:49:42.279,884,49638
 25-04-12 17:49:42.282,64944,12459
 25-04-12 17:49:42.287,64781,30424
 25-04-12 17:49:42.291,64707,20144
 25-04-12 17:49:42.295,604,53278
 25-04-12 17:49:42.298,1295,49903
 25-04-12 17:49:42.303,65147,12918
 25-04-12 17:49:42.307,65376,30878
 25-04-12 17:49:42.311,65326,20445
 25-04-12 17:49:42.315,783,53458
 25-04-12 17:49:42.319,65245,49895
 25-04-12 17:49:42.322,64932,12981
 25-04-12 17:49:42.326,256,31115
 25-04-12 17:49:42.331,182,20694
 25-04-12 17:49:42.335,1586,53462
 25-04-12 17:49:42.339,1182,50320
 25-04-12 17:49:42.343,65124,13360
 25-04-12 17:49:42.347,115,31207
 25-04-12 17:49:42.350,240,20471
 25-04-12 17:49:42.355,411,53414
 25-04-12 17:49:42.359,933,50065
 25-04-12 17:49:42.363,64826,13410
 25-04-12 17:49:42.367,65474,31111
 25-04-12 17:49:42.371,1345,20233
 25-04-12 17:49:42.374,2620,53464
 25-04-12 17:49:42.379,1054,50816
 25-04-12 17:49:42.383,64715,14017
 25-04-12 17:49:42.386,64708,31669
 25-04-12 17:49:42.391,747,20532
 25-04-12 17:49:42.395,2597,53408
 25-04-12 17:49:42.399,825,50942
 25-04-12 17:49:42.403,64743,14466
 25-04-12 17:49:42.407,230,31994
 25-04-12 17:49:42.411,275,20899
 25-04-12 17:49:42.415,1612,53679
 25-04-12 17:49:42.419,202,51093
 25-04-12 17:49:42.423,64853,14460
 25-04-12 17:49:42.427,65138,32146
 25-04-12 17:49:42.431,65036,21167
 25-04-12 17:49:42.434,352,53796
 25-04-12 17:49:42.438,65515,51444
 25-04-12 17:49:42.442,64446,15164
 25-04-12 17:49:42.446,210,33059
 25-04-12 17:49:42.450,581,21657
 25-04-12 17:49:42.455,1038,54244
 25-04-12 17:49:42.460,245,51795
 25-04-12 17:49:42.463,64922,15133
 25-04-12 17:49:42.467,425,32200
 25-04-12 17:49:42.470,395,20840
 25-04-12 17:49:42.474,912,53340
 25-04-12 17:49:42.479,65123,50887
 25-04-12 17:49:42.483,64823,13861
 25-04-12 17:49:42.487,65433,30945
 25-04-12 17:49:42.491,32,19122
 25-04-12 17:49:42.495,1395,51717
 25-04-12 17:49:42.499,385,49812
 25-04-12 17:49:42.503,64165,13379
 25-04-12 17:49:42.507,64648,30317
 25-04-12 17:49:42.511,65420,18330
 25-04-12 17:49:42.515,1254,50940
 25-04-12 17:49:42.519,540,49009
 25-04-12 17:49:42.523,64435,12547
 25-04-12 17:49:42.526,65319,29489
 25-04-12 17:49:42.530,65225,17430
 25-04-12 17:49:42.534,582,50036
 25-04-12 17:49:42.538,315,48551
 25-04-12 17:49:42.542,64471,12226
 25-04-12 17:49:42.546,64191,28894
 25-04-12 17:49:42.550,65062,16587
 25-04-12 17:49:42.554,876,48924
 25-04-12 17:49:42.558,65303,47262
 25-04-12 17:49:42.562,64215,10232
 25-04-12 17:49:42.566,175,25956
 25-04-12 17:49:42.570,65253,13402
 25-04-12 17:49:42.575,65452,46948
 25-04-12 17:49:42.579,64668,47442
 25-04-12 17:49:42.583,63816,13237
 25-04-12 17:49:42.587,64346,31973
 25-04-12 17:49:42.591,64773,21982
 25-04-12 17:49:42.595,365,58170
 25-04-12 17:49:42.599,65207,60191
 25-04-12 17:49:42.603,64219,23681
 25-04-12 17:49:42.607,64624,38892
 25-04-12 17:49:42.611,65112,24572
 25-04-12 17:49:42.615,430,54362
 25-04-12 17:49:42.619,64598,51309
 25-04-12 17:49:42.623,64005,13321
 25-04-12 17:49:42.627,64867,28914
 25-04-12 17:49:42.631,64843,15965
 25-04-12 17:49:42.635,65278,48245
 25-04-12 17:49:42.639,65105,47247
 25-04-12 17:49:42.643,64005,10883
 25-04-12 17:49:42.647,64828,27292
 25-04-12 17:49:42.651,64508,14537
 25-04-12 17:49:42.655,65310,46588
 25-04-12 17:49:42.659,65097,45901
 25-04-12 17:49:42.663,63536,9906
 25-04-12 17:49:42.667,63711,26518
 25-04-12 17:49:42.671,64590,13459
 25-04-12 17:49:42.675,593,45887
 25-04-12 17:49:42.679,65375,45609
 25-04-12 17:49:42.683,63460,9681
 25-04-12 17:49:42.687,64213,25971
 25-04-12 17:49:42.691,65250,13002
 25-04-12 17:49:42.695,625,45461
 25-04-12 17:49:42.699,65361,45250
 25-04-12 17:49:42.703,63518,9302
 25-04-12 17:49:42.707,63825,25864
 25-04-12 17:49:42.711,64671,12828
 25-04-12 17:49:42.715,691,45352
 25-04-12 17:49:42.719,64841,45082
 25-04-12 17:49:42.723,63193,9260
 25-04-12 17:49:42.727,64006,25770
 25-04-12 17:49:42.731,64180,12941
 25-04-12 17:49:42.735,68,45368
 25-04-12 17:49:42.739,65166,45340
 25-04-12 17:49:42.742,63364,9694
 25-04-12 17:49:42.748,64359,26185
 25-04-12 17:49:42.751,64436,12856
 25-04-12 17:49:42.755,65436,45157
 25-04-12 17:49:42.758,64721,45471
 25-04-12 17:49:42.763,63616,9856
 25-04-12 17:49:42.767,63878,26397
 25-04-12 17:49:42.771,64757,12935
 25-04-12 17:49:42.775,227,45603
 25-04-12 17:49:42.779,64392,45774
 25-04-12 17:49:42.783,63296,9869
 25-04-12 17:49:42.787,64361,25984
 25-04-12 17:49:42.791,64725,12689
 25-04-12 17:49:42.795,65316,45099
 25-04-12 17:49:42.799,64296,45494
 25-04-12 17:49:42.803,63256,9689
 25-04-12 17:49:42.807,63590,25928
 25-04-12 17:49:42.811,63901,12099
 25-04-12 17:49:42.815,65196,44760
 25-04-12 17:49:42.818,64157,45835
 25-04-12 17:49:42.823,63168,10262
 25-04-12 17:49:42.827,63732,26331
 25-04-12 17:49:42.830,63459,13142
 25-04-12 17:49:42.836,65261,45256
 25-04-12 17:49:42.839,64856,46560
 25-04-12 17:49:42.843,63220,11661
 25-04-12 17:49:42.847,64015,28055
 25-04-12 17:49:42.851,63955,15116
 25-04-12 17:49:42.855,65140,48122
 25-04-12 17:49:42.859,64821,49417
 25-04-12 17:49:42.863,63396,14131
 25-04-12 17:49:42.867,64036,30071
 25-04-12 17:49:42.871,63431,16198
 25-04-12 17:49:42.874,64148,48942
 25-04-12 17:49:42.879,63515,50148
 25-04-12 17:49:42.883,62773,14412
 25-04-12 17:49:42.886,63682,29998
 25-04-12 17:49:42.891,63472,16315
 25-04-12 17:49:42.895,64536,48701
 25-04-12 17:49:42.898,64804,49615
 25-04-12 17:49:42.903,63568,14032
 25-04-12 17:49:42.907,63845,29669
 25-04-12 17:49:42.911,64098,15662
 25-04-12 17:49:42.915,64908,48008
 25-04-12 17:49:42.919,64250,48896
 25-04-12 17:49:42.923,62990,13319
 25-04-12 17:49:42.927,63345,28751
 25-04-12 17:49:42.931,63959,14414
 25-04-12 17:49:42.934,64971,47039
 25-04-12 17:49:42.938,63655,48696
 25-04-12 17:49:42.942,62689,13134
 25-04-12 17:49:42.946,62850,28792
 25-04-12 17:49:42.951,63008,14496
 25-04-12 17:49:42.954,65465,47052
 25-04-12 17:49:42.958,65296,49152
 25-04-12 17:49:42.962,62970,13777
 25-04-12 17:49:42.966,63930,29342
 25-04-12 17:49:42.970,64340,14635
 25-04-12 17:49:42.974,10,46937
 25-04-12 17:49:42.979,63511,49020
 25-04-12 17:49:42.983,62496,13942
 25-04-12 17:49:42.987,63053,29599
 25-04-12 17:49:42.991,63755,15144
 25-04-12 17:49:42.995,64782,47806
 25-04-12 17:49:42.999,63826,50148
 25-04-12 17:49:43.002,63067,14849
 25-04-12 17:49:43.006,63107,30192
 25-04-12 17:49:43.014,62777,15401
 25-04-12 17:49:43.014,64396,47995
 25-04-12 17:49:43.018,63794,50205
 25-04-12 17:49:43.023,62720,14906
 25-04-12 17:49:43.027,63361,30196
 25-04-12 17:49:43.030,63647,15245
 25-04-12 17:49:43.035,64281,48212
 25-04-12 17:49:43.039,62864,50963
 25-04-12 17:49:43.043,62366,15629
 25-04-12 17:49:43.047,62856,30858
 25-04-12 17:49:43.051,62665,16039
 25-04-12 17:49:43.055,63776,48966
 25-04-12 17:49:43.059,63832,51905
 25-04-12 17:49:43.063,62186,16959
 25-04-12 17:49:43.067,62379,32299
 25-04-12 17:49:43.071,63448,17505
 25-04-12 17:49:43.075,65360,49924
 25-04-12 17:49:43.079,64201,53125
 25-04-12 17:49:43.082,62445,18312
 25-04-12 17:49:43.086,63385,33459
 25-04-12 17:49:43.090,63583,18321
 25-04-12 17:49:43.094,64440,51233
 25-04-12 17:49:43.098,63286,54809
 25-04-12 17:49:43.102,61768,19882
 25-04-12 17:49:43.107,62109,35004
 25-04-12 17:49:43.111,63365,20202
 25-04-12 17:49:43.115,65118,53212
 25-04-12 17:49:43.119,63523,56648
 25-04-12 17:49:43.123,61831,21593
 25-04-12 17:49:43.127,62667,36844
 25-04-12 17:49:43.131,63097,21713
 25-04-12 17:49:43.134,63824,55380
 25-04-12 17:49:43.138,62753,59425
 25-04-12 17:49:43.143,61791,24725
 25-04-12 17:49:43.147,63257,39791
 25-04-12 17:49:43.151,63420,24649
 25-04-12 17:49:43.155,64003,57646
 25-04-12 17:49:43.158,63076,61420
 25-04-12 17:49:43.162,61907,26247
 25-04-12 17:49:43.167,61965,40925
 25-04-12 17:49:43.171,62538,25296
 25-04-12 17:49:43.175,63543,58317
 25-04-12 17:49:43.179,62660,62455
 25-04-12 17:49:43.183,61828,27771
 25-04-12 17:49:43.187,62651,42507
 25-04-12 17:49:43.191,62245,26832
 25-04-12 17:49:43.195,63760,59768
 25-04-12 17:49:43.199,63690,63699
 25-04-12 17:49:43.203,61478,28967
 25-04-12 17:49:43.207,61911,43668
 25-04-12 17:49:43.211,62606,27848
 25-04-12 17:49:43.215,63411,61053
 25-04-12 17:49:43.219,62384,57
 25-04-12 17:49:43.223,61646,30763
 25-04-12 17:49:43.227,62753,45384
 25-04-12 17:49:43.231,62700,30026
 25-04-12 17:49:43.234,64005,63508
 25-04-12 17:49:43.238,62919,2788
 25-04-12 17:49:43.242,61763,33783
 25-04-12 17:49:43.246,62323,48382
 25-04-12 17:49:43.251,62801,32598
 25-04-12 17:49:43.254,63707,562
 25-04-12 17:49:43.259,62722,4796
 25-04-12 17:49:43.262,61535,35824
 25-04-12 17:49:43.266,62638,51714
 25-04-12 17:49:43.271,63538,37581
 25-04-12 17:49:43.274,65011,7847
 25-04-12 17:49:43.278,63526,15301
 25-04-12 17:49:43.283,61453,47881
 25-04-12 17:49:43.287,61877,65166
 25-04-12 17:49:43.291,63035,52506
 25-04-12 17:49:43.295,64490,20857
 25-04-12 17:49:43.299,62436,24675
 25-04-12 17:49:43.303,61220,53961
 25-04-12 17:49:43.306,61205,831
 25-04-12 17:49:43.310,61842,47962
 25-04-12 17:49:43.314,62460,14534
 25-04-12 17:49:43.318,61167,18741
 25-04-12 17:49:43.322,60916,48622
 25-04-12 17:49:43.326,61979,62399
 25-04-12 17:49:43.331,61624,45946
 25-04-12 17:49:43.335,62653,13481
 25-04-12 17:49:43.339,62226,18221
 25-04-12 17:49:43.343,61042,48370
 25-04-12 17:49:43.347,61701,62209
 25-04-12 17:49:43.351,62495,45283
 25-04-12 17:49:43.355,63141,12953
 25-04-12 17:49:43.359,61969,18167
 25-04-12 17:49:43.363,60568,48616
 25-04-12 17:49:43.366,61021,62438
 25-04-12 17:49:43.370,61836,45807
 25-04-12 17:49:43.374,62723,13649
 25-04-12 17:49:43.379,61863,19444
 25-04-12 17:49:43.383,61053,50066
 25-04-12 17:49:43.387,62077,63621
 25-04-12 17:49:43.391,62301,46398
 25-04-12 17:49:43.395,63706,14254
 25-04-12 17:49:43.399,62179,20332
 25-04-12 17:49:43.403,60538,51024
 25-04-12 17:49:43.406,61332,64822
 25-04-12 17:49:43.411,61350,47843
 25-04-12 17:49:43.415,62480,15894
 25-04-12 17:49:43.419,61663,22163
 25-04-12 17:49:43.423,60707,52882
 25-04-12 17:49:43.427,60933,967
 25-04-12 17:49:43.431,61331,49269
 25-04-12 17:49:43.435,62313,17217
 25-04-12 17:49:43.439,61519,23064
 25-04-12 17:49:43.443,60255,53599
 25-04-12 17:49:43.447,61111,934
 25-04-12 17:49:43.451,62151,48376
 25-04-12 17:49:43.455,63815,16057
 25-04-12 17:49:43.459,61990,22267
 25-04-12 17:49:43.463,60457,52390
 25-04-12 17:49:43.467,61211,65179
 25-04-12 17:49:43.471,61685,47549
 25-04-12 17:49:43.475,63115,15269
 25-04-12 17:49:43.479,61466,21579
 25-04-12 17:49:43.482,60201,51963
 25-04-12 17:49:43.487,60380,64977
 25-04-12 17:49:43.490,61382,47082
 25-04-12 17:49:43.495,62629,14863
 25-04-12 17:49:43.498,61645,21225
 25-04-12 17:49:43.502,60413,51570
 25-04-12 17:49:43.507,60754,64999
 25-04-12 17:49:43.511,61113,46992
 25-04-12 17:49:43.515,62328,15173
 25-04-12 17:49:43.519,61358,21622
 25-04-12 17:49:43.523,60186,51889
 25-04-12 17:49:43.527,61091,64398
 25-04-12 17:49:43.530,61191,46318
 25-04-12 17:49:43.534,61024,14153
 25-04-12 17:49:43.538,60990,20651
 25-04-12 17:49:43.542,60456,50997
 25-04-12 17:49:43.546,61063,63869
 25-04-12 17:49:43.551,61008,45707
 25-04-12 17:49:43.555,62224,13797
 25-04-12 17:49:43.559,61122,20859
 25-04-12 17:49:43.563,59641,51187
 25-04-12 17:49:43.567,60259,63899
 25-04-12 17:49:43.571,61349,45722
 25-04-12 17:49:43.575,61898,14112
 25-04-12 17:49:43.578,60880,21494
 25-04-12 17:49:43.582,60345,52343
 25-04-12 17:49:43.586,61171,65208
 25-04-12 17:49:43.590,61412,47097
 25-04-12 17:49:43.594,62628,15284
 25-04-12 17:49:43.598,61027,22543
 25-04-12 17:49:43.602,59796,53223
 25-04-12 17:49:43.607,59706,377
 25-04-12 17:49:43.611,60612,47283
 25-04-12 17:49:43.615,61645,15499
 25-04-12 17:49:43.619,60543,22526
 25-04-12 17:49:43.622,59709,52307
 25-04-12 17:49:43.627,60499,64604
 25-04-12 17:49:43.630,60630,46112
 25-04-12 17:49:43.635,61503,14199
 25-04-12 17:49:43.639,60326,21519
 25-04-12 17:49:43.644,59593,51528
 25-04-12 17:49:43.646,60229,63534
 25-04-12 17:49:43.650,60981,44523
 25-04-12 17:49:43.654,62028,12456
 25-04-12 17:49:43.659,61120,19908
 25-04-12 17:49:43.662,59951,49852
 25-04-12 17:49:43.667,60070,62177
 25-04-12 17:49:43.671,60976,43527
 25-04-12 17:49:43.674,62598,11622
 25-04-12 17:49:43.679,61759,19153
 25-04-12 17:49:43.682,59950,49211
 25-04-12 17:49:43.687,60827,61288
 25-04-12 17:49:43.691,60972,42312
 25-04-12 17:49:43.695,61941,10369
 25-04-12 17:49:43.699,60659,17806
 25-04-12 17:49:43.703,59613,47686
 25-04-12 17:49:43.706,60255,59187
 25-04-12 17:49:43.710,60362,39887
 25-04-12 17:49:43.714,62207,8156
 25-04-12 17:49:43.718,61264,16469
 25-04-12 17:49:43.722,59273,46629
 25-04-12 17:49:43.727,60278,58124
 25-04-12 17:49:43.731,60453,38934
 25-04-12 17:49:43.735,61410,7349
 25-04-12 17:49:43.739,60528,15309
 25-04-12 17:49:43.743,59761,45097
 25-04-12 17:49:43.747,60838,56371
 25-04-12 17:49:43.751,60812,37276
 25-04-12 17:49:43.755,61568,5938
 25-04-12 17:49:43.759,60521,14203
 25-04-12 17:49:43.763,59881,44335
 25-04-12 17:49:43.767,60323,55982
 25-04-12 17:49:43.771,61198,36491
 25-04-12 17:49:43.775,62016,5173
 25-04-12 17:49:43.779,60410,13591
 25-04-12 17:49:43.783,59485,43551
 25-04-12 17:49:43.787,60020,54802
 25-04-12 17:49:43.791,60911,35212
 25-04-12 17:49:43.795,62421,3861
 25-04-12 17:49:43.799,60385,12337
 25-04-12 17:49:43.803,59510,42255
 25-04-12 17:49:43.806,60633,53453
 25-04-12 17:49:43.810,60543,33964
 25-04-12 17:49:43.814,61201,2489
 25-04-12 17:49:43.818,60193,11042
 25-04-12 17:49:43.822,58985,40799
 25-04-12 17:49:43.826,60036,51836
 25-04-12 17:49:43.830,61089,32114
 25-04-12 17:49:43.834,62127,1277
 25-04-12 17:49:43.839,60755,10267
 25-04-12 17:49:43.842,59936,40401
 25-04-12 17:49:43.846,60441,51804
 25-04-12 17:49:43.850,60784,32596
 25-04-12 17:49:43.854,61437,1743
 25-04-12 17:49:43.858,60516,10716
 25-04-12 17:49:43.862,59534,40812
 25-04-12 17:49:43.866,60208,51682
 25-04-12 17:49:43.870,60685,31522
 25-04-12 17:49:43.874,61792,289
 25-04-12 17:49:43.878,60755,8908
 25-04-12 17:49:43.882,59686,38000
 25-04-12 17:49:43.886,60330,48717
 25-04-12 17:49:43.891,60986,28354
 25-04-12 17:49:43.895,61865,62775
 25-04-12 17:49:43.899,59971,6166
 25-04-12 17:49:43.903,59370,35917
 25-04-12 17:49:43.906,59571,46761
 25-04-12 17:49:43.910,61061,26854
 25-04-12 17:49:43.914,62011,61708
 25-04-12 17:49:43.918,60441,5188
 25-04-12 17:49:43.923,59560,34407
 25-04-12 17:49:43.926,59946,44889
 25-04-12 17:49:43.930,59528,24312
 25-04-12 17:49:43.934,61151,58344
 25-04-12 17:49:43.938,60528,1414
 25-04-12 17:49:43.942,59614,31466
